BEGIN
SET
Output format is unaligned.
Field separator is ",".
coorte,versao,decisao,mercado,direcao,dia,entrada_utc,horizonte_s,saida_real,no_recorte_par,no_recorte_mercado_dia,entry_open,atr,horizonte_min,preco,ret_atr
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,29a21453-3b74-5c9c-9c92-5aa59967b119,PROMUSDT,long,2026-08-22,2026-08-22 03:06:00,4800,stop,t,t,2.7060000000,0.02688146832464412760066685274,5,2.7020000000,-0.14880140
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,29a21453-3b74-5c9c-9c92-5aa59967b119,PROMUSDT,long,2026-08-22,2026-08-22 03:06:00,4800,stop,t,t,2.7060000000,0.02688146832464412760066685274,10,2.7110000000,0.18600174
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,29a21453-3b74-5c9c-9c92-5aa59967b119,PROMUSDT,long,2026-08-22,2026-08-22 03:06:00,4800,stop,t,t,2.7060000000,0.02688146832464412760066685274,15,2.7150000000,0.33480314
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,29a21453-3b74-5c9c-9c92-5aa59967b119,PROMUSDT,long,2026-08-22,2026-08-22 03:06:00,4800,stop,t,t,2.7060000000,0.02688146832464412760066685274,30,2.7170000000,0.40920384
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,29a21453-3b74-5c9c-9c92-5aa59967b119,PROMUSDT,long,2026-08-22,2026-08-22 03:06:00,4800,stop,t,t,2.7060000000,0.02688146832464412760066685274,60,2.7060000000,0.00000000
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,29a21453-3b74-5c9c-9c92-5aa59967b119,PROMUSDT,long,2026-08-22,2026-08-22 03:06:00,4800,stop,t,t,2.7060000000,0.02688146832464412760066685274,80,2.6850000000,-0.78120733
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,6cdd8148-d429-506d-9f89-f613176336c3,DASHUSDT,long,2026-08-22,2026-08-22 04:26:00,4800,stop,t,t,45.1100000000,0.9685938372370024137947899679,5,44.7100000000,-0.41296980
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,6cdd8148-d429-506d-9f89-f613176336c3,DASHUSDT,long,2026-08-22,2026-08-22 04:26:00,4800,stop,t,t,45.1100000000,0.9685938372370024137947899679,10,44.8200000000,-0.29940310
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,6cdd8148-d429-506d-9f89-f613176336c3,DASHUSDT,long,2026-08-22,2026-08-22 04:26:00,4800,stop,t,t,45.1100000000,0.9685938372370024137947899679,15,44.9200000000,-0.19616065
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,6cdd8148-d429-506d-9f89-f613176336c3,DASHUSDT,long,2026-08-22,2026-08-22 04:26:00,4800,stop,t,t,45.1100000000,0.9685938372370024137947899679,30,44.3900000000,-0.74334563
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,6cdd8148-d429-506d-9f89-f613176336c3,DASHUSDT,long,2026-08-22,2026-08-22 04:26:00,4800,stop,t,t,45.1100000000,0.9685938372370024137947899679,60,40.6400000000,-4.61493748
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,6cdd8148-d429-506d-9f89-f613176336c3,DASHUSDT,long,2026-08-22,2026-08-22 04:26:00,4800,stop,t,t,45.1100000000,0.9685938372370024137947899679,80,40.5900000000,-4.66655870
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,1f646d23-0446-50fd-92c5-94a59b42c8f6,XRPUSDT,long,2026-08-22,2026-08-22 05:16:00,4800,stop,t,t,1.5207000000,0.04013080500577631758882689173,5,1.5042000000,-0.41115547
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,1f646d23-0446-50fd-92c5-94a59b42c8f6,XRPUSDT,long,2026-08-22,2026-08-22 05:16:00,4800,stop,t,t,1.5207000000,0.04013080500577631758882689173,10,1.5013000000,-0.48341916
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,1f646d23-0446-50fd-92c5-94a59b42c8f6,XRPUSDT,long,2026-08-22,2026-08-22 05:16:00,4800,stop,t,t,1.5207000000,0.04013080500577631758882689173,15,1.5069000000,-0.34387548
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,1f646d23-0446-50fd-92c5-94a59b42c8f6,XRPUSDT,long,2026-08-22,2026-08-22 05:16:00,4800,stop,t,t,1.5207000000,0.04013080500577631758882689173,30,1.5121000000,-0.21429921
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,1f646d23-0446-50fd-92c5-94a59b42c8f6,XRPUSDT,long,2026-08-22,2026-08-22 05:16:00,4800,stop,t,t,1.5207000000,0.04013080500577631758882689173,60,1.5337000000,0.32394067
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,1f646d23-0446-50fd-92c5-94a59b42c8f6,XRPUSDT,long,2026-08-22,2026-08-22 05:16:00,4800,stop,t,t,1.5207000000,0.04013080500577631758882689173,80,1.5533000000,0.81234353
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,9b6b091e-c42b-53fc-aef1-894c49fe9f8c,ZECUSDT,long,2026-08-22,2026-08-22 05:16:00,4800,stop,t,t,786.8600000000,20.41602462880943797556592211,5,788.8500000000,0.09747245
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,9b6b091e-c42b-53fc-aef1-894c49fe9f8c,ZECUSDT,long,2026-08-22,2026-08-22 05:16:00,4800,stop,t,t,786.8600000000,20.41602462880943797556592211,10,786.6800000000,-0.00881660
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,9b6b091e-c42b-53fc-aef1-894c49fe9f8c,ZECUSDT,long,2026-08-22,2026-08-22 05:16:00,4800,stop,t,t,786.8600000000,20.41602462880943797556592211,15,785.0000000000,-0.09110491
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,9b6b091e-c42b-53fc-aef1-894c49fe9f8c,ZECUSDT,long,2026-08-22,2026-08-22 05:16:00,4800,stop,t,t,786.8600000000,20.41602462880943797556592211,30,781.0000000000,-0.28702943
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,9b6b091e-c42b-53fc-aef1-894c49fe9f8c,ZECUSDT,long,2026-08-22,2026-08-22 05:16:00,4800,stop,t,t,786.8600000000,20.41602462880943797556592211,60,784.0600000000,-0.13714717
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,9b6b091e-c42b-53fc-aef1-894c49fe9f8c,ZECUSDT,long,2026-08-22,2026-08-22 05:16:00,4800,stop,t,t,786.8600000000,20.41602462880943797556592211,80,782.6400000000,-0.20670038
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,33d72305-8889-5ce3-813a-c0f3e2c0b23b,XRPUSDT,long,2026-08-22,2026-08-22 05:26:00,4800,target,t,t,1.5009000000,0.04614724356401889573608961164,5,1.5069000000,0.13001860
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,33d72305-8889-5ce3-813a-c0f3e2c0b23b,XRPUSDT,long,2026-08-22,2026-08-22 05:26:00,4800,target,t,t,1.5009000000,0.04614724356401889573608961164,10,1.5331000000,0.69776649
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,33d72305-8889-5ce3-813a-c0f3e2c0b23b,XRPUSDT,long,2026-08-22,2026-08-22 05:26:00,4800,target,t,t,1.5009000000,0.04614724356401889573608961164,15,1.5176000000,0.36188510
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,33d72305-8889-5ce3-813a-c0f3e2c0b23b,XRPUSDT,long,2026-08-22,2026-08-22 05:26:00,4800,target,t,t,1.5009000000,0.04614724356401889573608961164,30,1.5321000000,0.67609672
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,33d72305-8889-5ce3-813a-c0f3e2c0b23b,XRPUSDT,long,2026-08-22,2026-08-22 05:26:00,4800,target,t,t,1.5009000000,0.04614724356401889573608961164,60,1.5572000000,1.22000786
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,33d72305-8889-5ce3-813a-c0f3e2c0b23b,XRPUSDT,long,2026-08-22,2026-08-22 05:26:00,4800,target,t,t,1.5009000000,0.04614724356401889573608961164,80,1.5847000000,1.81592645
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,7a643cad-b642-5f95-a996-618c0e5c1999,PROMUSDT,long,2026-08-22,2026-08-22 08:21:00,4800,stop,t,t,2.7450000000,0.05402809638198729519687550454,5,2.7740000000,0.53675776
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,7a643cad-b642-5f95-a996-618c0e5c1999,PROMUSDT,long,2026-08-22,2026-08-22 08:21:00,4800,stop,t,t,2.7450000000,0.05402809638198729519687550454,10,2.7640000000,0.35166888
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,7a643cad-b642-5f95-a996-618c0e5c1999,PROMUSDT,long,2026-08-22,2026-08-22 08:21:00,4800,stop,t,t,2.7450000000,0.05402809638198729519687550454,15,2.7690000000,0.44421332
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,7a643cad-b642-5f95-a996-618c0e5c1999,PROMUSDT,long,2026-08-22,2026-08-22 08:21:00,4800,stop,t,t,2.7450000000,0.05402809638198729519687550454,30,2.7130000000,-0.59228443
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,7a643cad-b642-5f95-a996-618c0e5c1999,PROMUSDT,long,2026-08-22,2026-08-22 08:21:00,4800,stop,t,t,2.7450000000,0.05402809638198729519687550454,60,2.7040000000,-0.75886442
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,7a643cad-b642-5f95-a996-618c0e5c1999,PROMUSDT,long,2026-08-22,2026-08-22 08:21:00,4800,stop,t,t,2.7450000000,0.05402809638198729519687550454,80,2.6880000000,-1.05500663
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,686bb754-44bc-52f0-85af-083eefbe2e9f,NEARUSDT,long,2026-08-22,2026-08-22 14:11:00,4800,stop,t,t,1.8950000000,0.01192432921024699622440047462,5,1.8980000000,0.25158648
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,686bb754-44bc-52f0-85af-083eefbe2e9f,NEARUSDT,long,2026-08-22,2026-08-22 14:11:00,4800,stop,t,t,1.8950000000,0.01192432921024699622440047462,10,1.8800000000,-1.25793239
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,686bb754-44bc-52f0-85af-083eefbe2e9f,NEARUSDT,long,2026-08-22,2026-08-22 14:11:00,4800,stop,t,t,1.8950000000,0.01192432921024699622440047462,15,1.8820000000,-1.09020808
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,686bb754-44bc-52f0-85af-083eefbe2e9f,NEARUSDT,long,2026-08-22,2026-08-22 14:11:00,4800,stop,t,t,1.8950000000,0.01192432921024699622440047462,30,1.8880000000,-0.58703512
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,686bb754-44bc-52f0-85af-083eefbe2e9f,NEARUSDT,long,2026-08-22,2026-08-22 14:11:00,4800,stop,t,t,1.8950000000,0.01192432921024699622440047462,60,1.8800000000,-1.25793239
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,686bb754-44bc-52f0-85af-083eefbe2e9f,NEARUSDT,long,2026-08-22,2026-08-22 14:11:00,4800,stop,t,t,1.8950000000,0.01192432921024699622440047462,80,1.8760000000,-1.59338103
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,7fe2c1d3-8bec-5cc3-92b6-2441550bf8b8,UNIUSDT,long,2026-08-22,2026-08-22 15:26:00,4800,target,t,t,4.1980000000,0.03556549733706648257596632914,5,4.1850000000,-0.36552280
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,7fe2c1d3-8bec-5cc3-92b6-2441550bf8b8,UNIUSDT,long,2026-08-22,2026-08-22 15:26:00,4800,target,t,t,4.1980000000,0.03556549733706648257596632914,10,4.2030000000,0.14058569
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,7fe2c1d3-8bec-5cc3-92b6-2441550bf8b8,UNIUSDT,long,2026-08-22,2026-08-22 15:26:00,4800,target,t,t,4.1980000000,0.03556549733706648257596632914,15,4.1840000000,-0.39363993
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,7fe2c1d3-8bec-5cc3-92b6-2441550bf8b8,UNIUSDT,long,2026-08-22,2026-08-22 15:26:00,4800,target,t,t,4.1980000000,0.03556549733706648257596632914,30,4.1920000000,-0.16870283
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,7fe2c1d3-8bec-5cc3-92b6-2441550bf8b8,UNIUSDT,long,2026-08-22,2026-08-22 15:26:00,4800,target,t,t,4.1980000000,0.03556549733706648257596632914,60,4.2300000000,0.89974842
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,7fe2c1d3-8bec-5cc3-92b6-2441550bf8b8,UNIUSDT,long,2026-08-22,2026-08-22 15:26:00,4800,target,t,t,4.1980000000,0.03556549733706648257596632914,80,4.3000000000,2.86794809
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,167a22de-382c-5be4-9b5e-99667b1d57ff,DASHUSDT,long,2026-08-22,2026-08-22 20:21:00,4800,stop,t,t,43.0400000000,0.4866154818468161096957037658,5,42.8900000000,-0.30825160
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,167a22de-382c-5be4-9b5e-99667b1d57ff,DASHUSDT,long,2026-08-22,2026-08-22 20:21:00,4800,stop,t,t,43.0400000000,0.4866154818468161096957037658,10,43.0900000000,0.10275053
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,167a22de-382c-5be4-9b5e-99667b1d57ff,DASHUSDT,long,2026-08-22,2026-08-22 20:21:00,4800,stop,t,t,43.0400000000,0.4866154818468161096957037658,15,43.0400000000,0.00000000
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,167a22de-382c-5be4-9b5e-99667b1d57ff,DASHUSDT,long,2026-08-22,2026-08-22 20:21:00,4800,stop,t,t,43.0400000000,0.4866154818468161096957037658,30,43.3500000000,0.63705330
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,167a22de-382c-5be4-9b5e-99667b1d57ff,DASHUSDT,long,2026-08-22,2026-08-22 20:21:00,4800,stop,t,t,43.0400000000,0.4866154818468161096957037658,60,41.3600000000,-3.45241790
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,167a22de-382c-5be4-9b5e-99667b1d57ff,DASHUSDT,long,2026-08-22,2026-08-22 20:21:00,4800,stop,t,t,43.0400000000,0.4866154818468161096957037658,80,40.5000000000,-5.21972706
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,1396bc2f-872c-527f-80af-c42978a54523,NEARUSDT,long,2026-08-22,2026-08-22 21:11:00,4800,stop,t,t,1.9190000000,0.01304500832173643122007609296,5,1.9080000000,-0.84323442
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,1396bc2f-872c-527f-80af-c42978a54523,NEARUSDT,long,2026-08-22,2026-08-22 21:11:00,4800,stop,t,t,1.9190000000,0.01304500832173643122007609296,10,1.9130000000,-0.45994605
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,1396bc2f-872c-527f-80af-c42978a54523,NEARUSDT,long,2026-08-22,2026-08-22 21:11:00,4800,stop,t,t,1.9190000000,0.01304500832173643122007609296,15,1.9130000000,-0.45994605
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,1396bc2f-872c-527f-80af-c42978a54523,NEARUSDT,long,2026-08-22,2026-08-22 21:11:00,4800,stop,t,t,1.9190000000,0.01304500832173643122007609296,30,1.8900000000,-2.22307256
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,1396bc2f-872c-527f-80af-c42978a54523,NEARUSDT,long,2026-08-22,2026-08-22 21:11:00,4800,stop,t,t,1.9190000000,0.01304500832173643122007609296,60,1.8970000000,-1.68646884
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,1396bc2f-872c-527f-80af-c42978a54523,NEARUSDT,long,2026-08-22,2026-08-22 21:11:00,4800,stop,t,t,1.9190000000,0.01304500832173643122007609296,80,1.9130000000,-0.45994605
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,90c9c493-81ae-5168-8dfe-0dfa95f44370,ZECUSDT,long,2026-08-22,2026-08-22 21:11:00,4800,stop,t,t,824.3800000000,8.180567609392471873403866929,5,820.7900000000,-0.43884485
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,90c9c493-81ae-5168-8dfe-0dfa95f44370,ZECUSDT,long,2026-08-22,2026-08-22 21:11:00,4800,stop,t,t,824.3800000000,8.180567609392471873403866929,10,815.1300000000,-1.13072838
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,90c9c493-81ae-5168-8dfe-0dfa95f44370,ZECUSDT,long,2026-08-22,2026-08-22 21:11:00,4800,stop,t,t,824.3800000000,8.180567609392471873403866929,15,815.8200000000,-1.04638216
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,90c9c493-81ae-5168-8dfe-0dfa95f44370,ZECUSDT,long,2026-08-22,2026-08-22 21:11:00,4800,stop,t,t,824.3800000000,8.180567609392471873403866929,30,797.4700000000,-3.28950279
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,90c9c493-81ae-5168-8dfe-0dfa95f44370,ZECUSDT,long,2026-08-22,2026-08-22 21:11:00,4800,stop,t,t,824.3800000000,8.180567609392471873403866929,60,800.1700000000,-2.95945235
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,90c9c493-81ae-5168-8dfe-0dfa95f44370,ZECUSDT,long,2026-08-22,2026-08-22 21:11:00,4800,stop,t,t,824.3800000000,8.180567609392471873403866929,80,809.3100000000,-1.84217046
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,301b85a5-a2ce-5f91-b4a0-4a3d9a4e19fd,DOGEUSDT,long,2026-08-22,2026-08-22 21:31:00,4800,stop,t,t,0.0933700000,0.0005825493653771467024930655801,5,0.0928700000,-0.85829636
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,301b85a5-a2ce-5f91-b4a0-4a3d9a4e19fd,DOGEUSDT,long,2026-08-22,2026-08-22 21:31:00,4800,stop,t,t,0.0933700000,0.0005825493653771467024930655801,10,0.0924400000,-1.59643123
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,301b85a5-a2ce-5f91-b4a0-4a3d9a4e19fd,DOGEUSDT,long,2026-08-22,2026-08-22 21:31:00,4800,stop,t,t,0.0933700000,0.0005825493653771467024930655801,15,0.0923800000,-1.69942679
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,301b85a5-a2ce-5f91-b4a0-4a3d9a4e19fd,DOGEUSDT,long,2026-08-22,2026-08-22 21:31:00,4800,stop,t,t,0.0933700000,0.0005825493653771467024930655801,30,0.0918500000,-2.60922094
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,301b85a5-a2ce-5f91-b4a0-4a3d9a4e19fd,DOGEUSDT,long,2026-08-22,2026-08-22 21:31:00,4800,stop,t,t,0.0933700000,0.0005825493653771467024930655801,60,0.0922300000,-1.95691570
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,301b85a5-a2ce-5f91-b4a0-4a3d9a4e19fd,DOGEUSDT,long,2026-08-22,2026-08-22 21:31:00,4800,stop,t,t,0.0933700000,0.0005825493653771467024930655801,80,0.0921300000,-2.12857497
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,b8f84a67-4d52-58c1-ac4a-7de16d4fe45f,DOGEUSDT,long,2026-08-22,2026-08-22 21:41:00,4800,stop,t,t,0.0924500000,0.0006248236838289221752216215783,5,0.0923800000,-0.11203160
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,b8f84a67-4d52-58c1-ac4a-7de16d4fe45f,DOGEUSDT,long,2026-08-22,2026-08-22 21:41:00,4800,stop,t,t,0.0924500000,0.0006248236838289221752216215783,10,0.0919000000,-0.88024832
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,b8f84a67-4d52-58c1-ac4a-7de16d4fe45f,DOGEUSDT,long,2026-08-22,2026-08-22 21:41:00,4800,stop,t,t,0.0924500000,0.0006248236838289221752216215783,15,0.0918100000,-1.02428896
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,b8f84a67-4d52-58c1-ac4a-7de16d4fe45f,DOGEUSDT,long,2026-08-22,2026-08-22 21:41:00,4800,stop,t,t,0.0924500000,0.0006248236838289221752216215783,30,0.0922300000,-0.35209933
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,b8f84a67-4d52-58c1-ac4a-7de16d4fe45f,DOGEUSDT,long,2026-08-22,2026-08-22 21:41:00,4800,stop,t,t,0.0924500000,0.0006248236838289221752216215783,60,0.0922600000,-0.30408578
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,b8f84a67-4d52-58c1-ac4a-7de16d4fe45f,DOGEUSDT,long,2026-08-22,2026-08-22 21:41:00,4800,stop,t,t,0.0924500000,0.0006248236838289221752216215783,80,0.0917400000,-1.13632056
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,5647464a-681c-591c-9917-4f01d2015ab5,SAHARAUSDT,long,2026-08-23,2026-08-23 02:01:00,4800,stop,t,t,0.0084440000,0.00006002817673854776391695114446,5,0.0084550000,0.18324728
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,5647464a-681c-591c-9917-4f01d2015ab5,SAHARAUSDT,long,2026-08-23,2026-08-23 02:01:00,4800,stop,t,t,0.0084440000,0.00006002817673854776391695114446,10,0.0084420000,-0.03331769
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,5647464a-681c-591c-9917-4f01d2015ab5,SAHARAUSDT,long,2026-08-23,2026-08-23 02:01:00,4800,stop,t,t,0.0084440000,0.00006002817673854776391695114446,15,0.0083800000,-1.06616598
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,5647464a-681c-591c-9917-4f01d2015ab5,SAHARAUSDT,long,2026-08-23,2026-08-23 02:01:00,4800,stop,t,t,0.0084440000,0.00006002817673854776391695114446,30,0.0083740000,-1.16611904
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,5647464a-681c-591c-9917-4f01d2015ab5,SAHARAUSDT,long,2026-08-23,2026-08-23 02:01:00,4800,stop,t,t,0.0084440000,0.00006002817673854776391695114446,60,0.0083000000,-2.39887346
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,5647464a-681c-591c-9917-4f01d2015ab5,SAHARAUSDT,long,2026-08-23,2026-08-23 02:01:00,4800,stop,t,t,0.0084440000,0.00006002817673854776391695114446,80,0.0082350000,-3.48169828
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,c9e64d8d-8fb3-5d70-a855-cfd6cd9e7a02,XRPUSDT,long,2026-08-23,2026-08-23 02:11:00,4800,stop,t,t,1.4855000000,0.0094950003483946673823787295,5,1.4844000000,-0.11585044
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,c9e64d8d-8fb3-5d70-a855-cfd6cd9e7a02,XRPUSDT,long,2026-08-23,2026-08-23 02:11:00,4800,stop,t,t,1.4855000000,0.0094950003483946673823787295,10,1.4763000000,-0.96893098
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,c9e64d8d-8fb3-5d70-a855-cfd6cd9e7a02,XRPUSDT,long,2026-08-23,2026-08-23 02:11:00,4800,stop,t,t,1.4855000000,0.0094950003483946673823787295,15,1.4778000000,-0.81095310
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,c9e64d8d-8fb3-5d70-a855-cfd6cd9e7a02,XRPUSDT,long,2026-08-23,2026-08-23 02:11:00,4800,stop,t,t,1.4855000000,0.0094950003483946673823787295,30,1.4871000000,0.16850974
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,c9e64d8d-8fb3-5d70-a855-cfd6cd9e7a02,XRPUSDT,long,2026-08-23,2026-08-23 02:11:00,4800,stop,t,t,1.4855000000,0.0094950003483946673823787295,60,1.4769000000,-0.90573983
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,c9e64d8d-8fb3-5d70-a855-cfd6cd9e7a02,XRPUSDT,long,2026-08-23,2026-08-23 02:11:00,4800,stop,t,t,1.4855000000,0.0094950003483946673823787295,80,1.4675000000,-1.89573453
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,fc9117f8-d083-5df5-b44c-14ce520476bc,SOLUSDT,long,2026-08-23,2026-08-23 02:31:00,4800,target,t,t,94.5100000000,0.6165432433867014009483626966,5,94.8400000000,0.53524226
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,fc9117f8-d083-5df5-b44c-14ce520476bc,SOLUSDT,long,2026-08-23,2026-08-23 02:31:00,4800,target,t,t,94.5100000000,0.6165432433867014009483626966,10,94.7400000000,0.37304764
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,fc9117f8-d083-5df5-b44c-14ce520476bc,SOLUSDT,long,2026-08-23,2026-08-23 02:31:00,4800,target,t,t,94.5100000000,0.6165432433867014009483626966,15,94.5500000000,0.06487785
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,fc9117f8-d083-5df5-b44c-14ce520476bc,SOLUSDT,long,2026-08-23,2026-08-23 02:31:00,4800,target,t,t,94.5100000000,0.6165432433867014009483626966,30,94.9300000000,0.68121742
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,fc9117f8-d083-5df5-b44c-14ce520476bc,SOLUSDT,long,2026-08-23,2026-08-23 02:31:00,4800,target,t,t,94.5100000000,0.6165432433867014009483626966,60,94.0300000000,-0.77853420
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,fc9117f8-d083-5df5-b44c-14ce520476bc,SOLUSDT,long,2026-08-23,2026-08-23 02:31:00,4800,target,t,t,94.5100000000,0.6165432433867014009483626966,80,93.9200000000,-0.95694829
replay:92c8d080-6009-4a59-9868-31282b1bd493,mean_reversion_m5 v1,3f9ed614-6668-5ea8-8118-9ad36af2e33b,PROMUSDT,long,2026-08-23,2026-08-23 09:36:00,4800,stop,t,t,2.7690000000,0.03041062536207427561674933112,5,2.7600000000,-0.29594919
