C1,2026-08-20,-1.9905891272,2.4859123516,0.4953232244
C1,2026-08-20,-0.0992659241,2.2686436616,2.1693777375
C1,2026-08-20,0.0338197758,1.8777236435,1.9115434193
C1,2026-08-20,0.1291792027,1.5920634109,1.7212426136
C1,2026-08-20,0.1806815556,-0.4964882684,-0.3158067128
C1,2026-08-20,0.1852708151,-0.6172960207,-0.4320252056
C1,2026-08-20,0.2317739228,-0.5148026046,-0.2830286818
C1,2026-08-20,0.2468024977,1.0616004550,1.3084029527
C1,2026-08-20,0.5637685205,-1.1297024397,-0.5659339192
C1,2026-08-20,1.0656701582,-1.2640412999,-0.1983711417
C1,2026-08-20,3.3003127290,-1.0855547617,2.2147579673
C1,2026-08-21,-2.6947367311,1.6137783004,-1.0809584307
C1,2026-08-21,-2.1682364451,1.6346800941,-0.5335563510
C1,2026-08-21,-1.3443843977,1.6805103799,0.3361259822
C1,2026-08-21,-1.1059310862,1.5907055747,0.4847744885
C1,2026-08-21,-1.0152938666,2.2860027611,1.2707088945
C1,2026-08-21,-0.7726867627,1.5024121767,0.7297254140
C1,2026-08-21,-0.4662970024,1.3624942222,0.8961972198
C1,2026-08-21,0.0052810074,1.9704773888,1.9757583962
C1,2026-08-21,0.0425711535,1.8694451938,1.9120163473
C1,2026-08-21,0.1409776300,-0.3629705607,-0.2219929307
C1,2026-08-21,0.1692693799,-0.4902410697,-0.3209716898
C1,2026-08-21,0.1786825817,-0.5502789689,-0.3715963872
C1,2026-08-21,0.2078028876,1.2542160623,1.4620189499
C1,2026-08-21,0.3316975281,-0.9443457688,-0.6126482407
C1,2026-08-22,-0.9579514280,1.2266847324,0.2687333044
C1,2026-08-22,-0.0600063314,2.1671227482,2.1071164168
C1,2026-08-22,0.0228813540,-1.0693195921,-1.0464382381
C1,2026-08-22,0.2572777864,-0.8414364841,-0.5841586977
C1,2026-08-23,-2.4827705267,1.4245243163,-1.0582462104
C1,2026-08-23,-0.4873265274,1.6280176763,1.1406911489
C1,2026-08-23,0.0213482314,-1.0754101566,-1.0540619252
C1,2026-08-23,0.0407206806,-1.1344140253,-1.0936933447
C1,2026-08-23,0.0556111392,-1.1822973108,-1.1266861716
C1,2026-08-23,0.0812912365,-0.2584132947,-0.1771220582
C1,2026-08-23,0.1899469389,-0.6270473592,-0.4371004203
C1,2026-08-23,0.1924416280,1.3525420336,1.5449836616
C1,2026-08-23,0.2276019907,-0.7805588661,-0.5529568754
C1,2026-08-23,0.4545027235,-1.0876577514,-0.6331550279
C1,2026-08-24,0.0446791030,-1.1189920748,-1.0743129718
C1,2026-08-24,0.0848863609,-1.2142846060,-1.1293982451
C1,2026-08-24,0.0980583156,-0.2826528837,-0.1845945681
C1,2026-08-24,0.1008874452,-0.3501891040,-0.2493016588
C1,2026-08-24,0.1366875182,-0.4694508014,-0.3327632832
C1,2026-08-24,0.1441226685,-0.4367328433,-0.2926101748
C1,2026-08-24,0.1924737396,-0.5078392306,-0.3153654910
C1,2026-08-24,0.1934737012,-0.6135807879,-0.4201070867
C1,2026-08-24,0.2809602898,-0.8014437145,-0.5204834247
C1,2026-08-24,0.2957482541,-0.7634207783,-0.4676725242
C1,2026-08-24,0.3292173283,-1.1629280694,-0.8337107411
C1,2026-08-24,0.3311821624,-1.1843210707,-0.8531389083
C1,2026-08-24,0.3584371841,-1.1593949853,-0.8009578012
C1,2026-08-24,0.3813115639,-1.0670660734,-0.6857545095
C1,2026-08-24,0.3813229436,-1.0597323958,-0.6784094522
C1,2026-08-24,0.5055431318,-1.2056690538,-0.7001259220
C1,2026-08-24,0.7199334529,-1.1222429297,-0.4023094768
C1,2026-08-25,-1.5448828552,1.3631747997,-0.1817080555
C1,2026-08-25,-0.9110847737,1.8315188746,0.9204341009
C1,2026-08-25,0.0636080582,-1.1853395457,-1.1217314875
C1,2026-08-25,0.1658403494,-0.5608493371,-0.3950089877
C1,2026-08-25,0.1662595980,-0.5562350578,-0.3899754598
C1,2026-08-25,0.2539450048,-0.7385873239,-0.4846423191
C1,2026-08-25,0.8689103311,-1.1412947872,-0.2723844561
C1,2026-08-26,-1.2717009170,2.5156704581,1.2439695411
C1,2026-08-26,-1.2393617079,1.4166650538,0.1773033459
C1,2026-08-26,0.1200470649,-0.3571287775,-0.2370817126
C1,2026-08-26,0.1291828078,-0.4093692206,-0.2801864128
C1,2026-08-26,0.1443391978,-0.4881941646,-0.3438549668
C1,2026-08-26,0.1510531704,1.5083170990,1.6593702694
C1,2026-08-26,0.1628147373,-0.4945492649,-0.3317345276
C1,2026-08-26,0.2904946858,-0.7844771024,-0.4939824166
C1,2026-08-26,0.5326196288,-1.1620316512,-0.6294120224
C1,2026-08-26,0.6720871439,-1.2387471383,-0.5666599944
C1,2026-08-27,-2.9617856656,3.2442386686,0.2824530030
C1,2026-08-27,-2.1365273005,2.4668658084,0.3303385079
C1,2026-08-27,-1.5576189440,2.5570127751,0.9993938311
C1,2026-08-27,-0.9182639120,1.9307980939,1.0125341819
C1,2026-08-27,-0.1995087704,2.5087707022,2.3092619318
C1,2026-08-27,0.1260796236,-0.3129561237,-0.1868765001
C1,2026-08-27,0.1491694836,-0.4363090485,-0.2871395649
C1,2026-08-27,0.1923559847,-0.6065504310,-0.4141944463
C1,2026-08-27,0.2753113714,-0.7375706573,-0.4622592859
C1,2026-08-27,0.4914566785,-1.1413053108,-0.6498486323
C1,2026-08-28,0.0642749055,-1.1802430189,-1.1159681134
C1,2026-08-28,0.1454965281,-0.4165380352,-0.2710415071
C1,2026-08-28,0.1736540396,-0.5870356571,-0.4133816175
C1,2026-08-28,0.2230125171,-0.7470711425,-0.5240586254
C1,2026-08-28,0.2350385278,-1.1919429628,-0.9569044350
C1,2026-08-28,0.2657675212,-0.7621626097,-0.4963950885
C1,2026-08-28,0.2925757098,-0.8728956913,-0.5803199815
C1,2026-08-29,0.2982720358,-0.9722944553,-0.6740224195
C1,2026-08-29,1.0542760911,-1.2352449973,-0.1809689062
C1,2026-08-30,-2.1166957043,1.3157884649,-0.8009072394
C1,2026-08-30,-0.9547719068,1.5219033735,0.5671314667
C1,2026-08-30,0.0569838306,-1.2068268387,-1.1498430081
C1,2026-08-30,0.0962788137,-0.2927656330,-0.1964868193
C1,2026-08-30,0.1107639900,-1.3052644514,-1.1945004614
C1,2026-08-30,0.2467696679,-0.6658576446,-0.4190879767
C1,2026-08-30,0.3059369777,-0.9041095737,-0.5981725960
C1,2026-08-30,0.5813084692,-1.1848852600,-0.6035767908
C1,2026-08-31,-0.2270741980,0.7149875016,0.4879133036
C1,2026-08-31,-0.1140429629,0.3704717625,0.2564287996
C1,2026-08-31,-0.0729680595,0.2372549622,0.1642869027
C1,2026-08-31,0.0574394351,-0.1771665462,-0.1197271111
C1,2026-08-31,0.1087581061,-0.3454983365,-0.2367402304
C1,2026-08-31,0.6164424476,-1.1959555447,-0.5795130971
C1,2026-09-01,0.1892623063,-0.5723997585,-0.3831374522
C1,2026-09-01,0.2149074978,-0.5947652632,-0.3798577654
C1,2026-09-01,0.2169858894,-0.6928425700,-0.4758566806
C1,2026-09-01,0.2214582952,-0.6910774715,-0.4696191763
C1,2026-09-01,0.2312618463,-0.6582563259,-0.4269944796
C1,2026-09-01,0.4204766373,-1.1790505748,-0.7585739375
C1,2026-09-02,0.0663284483,-1.1934565462,-1.1271280979
C1,2026-09-02,0.0959800193,-0.2686377217,-0.1726577024
C1,2026-09-02,0.1483292414,-1.1872734109,-1.0389441695
C1,2026-09-02,0.1847478063,-0.5346159869,-0.3498681806
C1,2026-09-02,0.2269901582,-0.6905398067,-0.4635496485
C1,2026-09-02,0.2303916006,-0.6536694457,-0.4232778451
C1,2026-09-02,0.3059485679,-1.1592792478,-0.8533306799
C1,2026-09-03,-1.0782439233,1.7499016229,0.6716576996
C1,2026-09-03,-0.5057553984,3.1771185446,2.6713631462
C1,2026-09-03,-0.1638025006,0.4719479599,0.3081454593
C1,2026-09-03,0.0820654980,-1.2516212759,-1.1695557779
C1,2026-09-03,0.0991953730,-0.3134463435,-0.2142509705
C1,2026-09-03,0.1156345597,-0.3691215811,-0.2534870214
C1,2026-09-03,0.1361179924,-0.3786330431,-0.2425150507
C1,2026-09-03,0.1436775456,1.5399593150,1.6836368606
C1,2026-09-03,0.1465249219,-0.4326498553,-0.2861249334
C1,2026-09-03,0.1707180100,1.4350762669,1.6057942769
C1,2026-09-03,0.1752722224,1.4307279268,1.6060001492
C1,2026-09-03,0.2151294823,-0.6098125521,-0.3946830698
C1,2026-09-03,0.2153040562,-0.6000846453,-0.3847805891
C1,2026-09-03,0.2436610362,-0.7656669342,-0.5220058980
C1,2026-09-03,0.2632974646,-0.7630906480,-0.4997931834
C1,2026-09-03,0.3209132799,-1.2115272138,-0.8906139339
C1,2026-09-03,0.3350044562,-0.9020073446,-0.5670028884
C1,2026-09-03,1.1070234544,-1.1151393890,-0.0081159346
C1,2026-09-04,0.1695178973,-0.5497317515,-0.3802138542
C1,2026-09-04,0.1720582729,-0.5054686632,-0.3334103903
C1,2026-09-04,0.1833450852,-0.5839866678,-0.4006415826
C1,2026-09-04,0.2087887659,-0.6597041516,-0.4509153857
C1,2026-09-04,0.3903015400,-1.3075646453,-0.9172631053
C1,2026-09-05,-0.6008602264,1.0479134615,0.4470532351
C1,2026-09-05,-0.0158699930,0.0489802575,0.0331102645
C1,2026-09-05,0.0700490850,-1.1518183042,-1.0817692192
C1,2026-09-05,0.2135862505,-1.4812625114,-1.2676762609
C1,2026-09-05,0.2330775713,-0.7671507038,-0.5340731325
C1,2026-09-05,0.7104765483,-1.4339049599,-0.7234284116
C1,2026-09-06,-0.3171662897,1.4277322058,1.1105659161
C1,2026-09-06,0.0609339709,-1.1776841907,-1.1167502198
C1,2026-09-06,0.0680001505,-1.2280134537,-1.1600133032
C1,2026-09-06,0.1639926257,-0.5271502745,-0.3631576488
C1,2026-09-06,0.2688764968,-0.9883156601,-0.7194391633
C1,2026-09-06,0.2691411576,1.0023025653,1.2714437229
C1,2026-09-06,0.3609910402,-1.0410019602,-0.6800109200
C1,2026-09-07,-2.5614786306,1.5792615292,-0.9822171014
C1,2026-09-07,0.0753376084,-1.2425661150,-1.1672285066
C1,2026-09-07,0.2796922282,-0.7550381877,-0.4753459595
C1,2026-09-07,0.2917402574,-1.1788094887,-0.8870692313
C1,2026-09-07,0.3013368254,-1.2438963808,-0.9425595554
C1,2026-09-07,0.3731013651,-1.2353972529,-0.8622958878
C2,2026-08-11,-0.4506315834,0.8089121562,0.3582805728
C2,2026-08-11,-0.2585489945,0.5721776810,0.3136286865
C2,2026-08-11,0.1839958716,-0.4313814607,-0.2473855891
C2,2026-08-11,0.2168881922,-0.4826316566,-0.2657434644
C2,2026-08-11,0.4207742507,0.9915022345,1.4122764852
C2,2026-08-11,0.4240608273,-1.1300435992,-0.7059827719
C2,2026-08-13,-0.2134417248,0.4795743282,0.2661326034
C2,2026-08-17,-0.3149260068,0.6346447301,0.3197187233
C2,2026-08-17,0.4300836219,-0.8417604843,-0.4116768624
C2,2026-08-18,0.3352514296,-0.7582936919,-0.4230422623
C2,2026-08-19,-0.9478690785,1.8171559116,0.8692868331
C2,2026-08-19,-0.0594194646,2.1100999212,2.0506804566
C2,2026-08-19,0.2119444435,1.5486049932,1.7605494367
C2,2026-08-19,0.2356827240,1.4931792503,1.7288619743
C2,2026-08-19,0.2484271417,-0.5616709618,-0.3132438201
C2,2026-08-19,0.2954091773,-0.7049307417,-0.4095215644
C2,2026-08-19,0.3102779074,1.3060457440,1.6163236514
C2,2026-08-19,0.3268918011,1.2777644219,1.6046562230
C2,2026-08-19,0.3909727749,1.0947843281,1.4857571030
C2,2026-08-19,0.3952684518,1.0763051698,1.4715736216
C2,2026-08-20,-2.1275229933,2.4859123516,0.3583893583
C2,2026-08-20,-0.1452554045,2.2686436616,2.1233882571
C2,2026-08-20,0.0554722411,1.8777236435,1.9331958846
C2,2026-08-20,0.1959896557,1.5920634109,1.7880530666
C2,2026-08-20,0.2649446844,-0.4964882684,-0.2315435840
C2,2026-08-20,0.2850028977,-0.6172960207,-0.3322931230
C2,2026-08-20,0.3196398889,-0.5148026046,-0.1951627157
C2,2026-08-20,0.3660768968,-1.0855547617,-0.7194778649
C2,2026-08-20,0.3906446485,1.0616004550,1.4522451035
C2,2026-08-20,0.7161604360,-1.1297024397,-0.4135420037
C2,2026-08-20,1.1296305148,-1.2640412999,-0.1344107851
C2,2026-08-21,-2.1607124472,1.6137783004,-0.5469341468
C2,2026-08-21,-2.0400241092,1.6346800941,-0.4053440151
C2,2026-08-21,-1.4257060926,1.6805103799,0.2548042873
C2,2026-08-21,-1.3561336234,2.2860027611,0.9298691377
C2,2026-08-21,-1.2208682056,1.5907055747,0.3698373691
C2,2026-08-21,-0.9431710841,1.5024121767,0.5592410926
C2,2026-08-21,-0.6948053589,1.3624942222,0.6676888633
C2,2026-08-21,-0.3610294571,1.9704773888,1.6094479317
C2,2026-08-21,0.0639614408,1.8694451938,1.9334066346
C2,2026-08-21,0.2030793258,-0.3629705607,-0.1598912349
C2,2026-08-21,0.2516496954,-0.4902410697,-0.2385913743
C2,2026-08-21,0.2697680395,-0.5502789689,-0.2805109294
C2,2026-08-21,0.3248478610,1.2542160623,1.5790639233
C2,2026-08-21,0.4909506723,-0.9443457688,-0.4533950965
C2,2026-08-22,-2.4339930907,1.4089542100,-1.0250388807
C2,2026-08-22,-1.0161679575,1.2266847324,0.2105167749
C2,2026-08-22,-0.0885826291,2.1671227482,2.0785401191
C2,2026-08-22,0.0345276780,-1.0693195921,-1.0347919141
C2,2026-08-22,0.3940659038,-0.8414364841,-0.4473705803
C2,2026-08-23,-2.4692760176,1.4245243163,-1.0447517013
C2,2026-08-23,-2.4568140108,1.3525420336,-1.1042719772
C2,2026-08-23,-0.7594309324,1.6280176763,0.8685867439
C2,2026-08-23,0.1236765152,-0.2584132947,-0.1347367795
C2,2026-08-23,0.2915705206,-0.6270473592,-0.3354768386
C2,2026-08-23,0.2932751159,-1.0754101566,-0.7821350407
C2,2026-08-23,0.3524373132,-0.7805588661,-0.4281215529
C2,2026-08-23,0.5335085648,-1.1822973108,-0.6487887460
C2,2026-08-23,0.6052003295,-1.0876577514,-0.4824574219
C2,2026-08-23,1.6960395706,-1.1344140253,0.5616255453
C2,2026-08-24,0.1456036268,-0.2826528837,-0.1370492569
C2,2026-08-24,0.2117274651,-0.4694508014,-0.2577233363
C2,2026-08-24,0.2167255075,-0.4367328433,-0.2200073358
C2,2026-08-24,0.2791486664,-0.5078392306,-0.2286905642
C2,2026-08-24,0.2941852071,-0.6135807879,-0.3193955808
C2,2026-08-24,0.3884591452,-1.1189920748,-0.7305329296
C2,2026-08-24,0.4160625005,-0.8014437145,-0.3853812140
C2,2026-08-24,0.4263349011,-0.7634207783,-0.3370858772
C2,2026-08-24,0.5608393592,-1.0597323958,-0.4988930366
C2,2026-08-24,0.5610417854,-1.1843210707,-0.6232792853
C2,2026-08-24,0.5618488200,-1.0670660734,-0.5052172534
C2,2026-08-24,0.5703541099,-1.1593949853,-0.5890408754
C2,2026-08-24,0.6896276189,-1.2056690538,-0.5160414349
C2,2026-08-24,0.8270987224,-1.1222429297,-0.2951442073
C2,2026-08-24,1.0228266394,-1.2142846060,-0.1914579666
C2,2026-08-25,-1.5039686649,1.3631747997,-0.1407938652
C2,2026-08-25,-1.2168502440,1.8315188746,0.6146686306
C2,2026-08-25,0.0948414196,-1.1853395457,-1.0904981261
C2,2026-08-25,0.2559867072,-0.5608493371,-0.3048626299
C2,2026-08-25,0.2560002945,-0.5562350578,-0.3002347633
C2,2026-08-25,0.3779434807,-0.7385873239,-0.3606438432
C2,2026-08-25,0.9426334672,-1.1412947872,-0.1986613200
C2,2026-08-26,-1.6164190860,2.5156704581,0.8992513721
C2,2026-08-26,-1.2799484274,1.4166650538,0.1367166264
C2,2026-08-26,0.1796916680,-0.3571287775,-0.1774371095
C2,2026-08-26,0.1963912958,-0.4093692206,-0.2129779248
C2,2026-08-26,0.2228042299,-0.4881941646,-0.2653899347
C2,2026-08-26,0.2308849933,1.5083170990,1.7392020923
C2,2026-08-26,0.2449781503,-0.4945492649,-0.2495711146
C2,2026-08-26,0.4239858792,-0.7844771024,-0.3604912232
C2,2026-08-26,0.6712025141,-1.1620316512,-0.4908291371
C2,2026-08-26,0.8059742379,-1.2387471383,-0.4327729004
C2,2026-08-27,-3.6542232262,2.5087707022,-1.1454525240
C2,2026-08-27,-3.0463606745,3.2442386686,0.1978779941
C2,2026-08-27,-2.2276733175,2.4668658084,0.2391924909
C2,2026-08-27,-1.8344716147,2.5570127751,0.7225411604
C2,2026-08-27,-1.1741888913,1.9307980939,0.7566092026
C2,2026-08-27,0.1797456837,-0.3129561237,-0.1332104400
C2,2026-08-27,0.2223275214,-0.4363090485,-0.2139815271
C2,2026-08-27,0.2920832700,-0.6065504310,-0.3144671610
C2,2026-08-27,0.4009580256,-0.7375706573,-0.3366126317
C2,2026-08-27,0.6703837203,-1.1413053108,-0.4709215905
C2,2026-08-28,0.2156623165,-0.4165380352,-0.2008757187
C2,2026-08-28,0.2680228579,-0.5870356571,-0.3190127992
C2,2026-08-28,0.3434883471,-0.7470711425,-0.4035827954
C2,2026-08-28,0.3941086295,-0.7621626097,-0.3680539802
C2,2026-08-28,0.4011262435,-1.1802430189,-0.7791167754
C2,2026-08-28,0.4382571555,-0.8728956913,-0.4346385358
C2,2026-08-28,0.4753787533,-1.1919429628,-0.7165642095
C2,2026-08-29,0.4565022746,-0.9722944553,-0.5157921807
C2,2026-08-29,1.0957658319,-1.2352449973,-0.1394791654
C2,2026-08-30,-1.9341794265,1.3157884649,-0.6183909616
C2,2026-08-30,-1.0910790467,1.5219033735,0.4308243268
C2,2026-08-30,0.1449044091,-0.2927656330,-0.1478612239
C2,2026-08-30,0.3600888297,-0.6658576446,-0.3057688149
C2,2026-08-30,0.4084540034,-1.3052644514,-0.8968104480
C2,2026-08-30,0.4571734626,-0.9041095737,-0.4469361111
C2,2026-08-30,0.6839863772,-1.2068268387,-0.5228404615
C2,2026-08-30,0.7014863742,-1.1848852600,-0.4833988858
C2,2026-08-31,-0.3446806373,0.7149875016,0.3703068643
C2,2026-08-31,-0.1744000554,0.3704717625,0.1960717071
C2,2026-08-31,-0.1116102480,0.2372549622,0.1256447142
C2,2026-08-31,0.0867526589,-0.1771665462,-0.0904138873
C2,2026-08-31,0.1654384669,-0.3454983365,-0.1800598696
C2,2026-08-31,0.7601165796,-1.1959555447,-0.4358389651
C2,2026-09-01,0.2844665723,-0.5723997585,-0.2879331862
C2,2026-09-01,0.3157312945,-0.5947652632,-0.2790339687
C2,2026-09-01,0.3304734179,-0.6928425700,-0.3623691521
C2,2026-09-01,0.3354275948,-0.6910774715,-0.3556498767
C2,2026-09-01,0.3422742289,-0.6582563259,-0.3159820970
C2,2026-09-01,0.6198871980,-1.1790505748,-0.5591633768
C2,2026-09-02,0.0989167027,-1.1934565462,-1.0945398435
C2,2026-09-02,0.1414295072,-0.2686377217,-0.1272082145
C2,2026-09-02,0.2746013412,-0.5346159869,-0.2600146457
C2,2026-09-02,0.3407003407,-0.6536694457,-0.3129691050
C2,2026-09-02,0.3416689267,-0.6905398067,-0.3488708800
C2,2026-09-02,0.3985557007,-1.1872734109,-0.7887177102
C2,2026-09-02,0.5201261446,-1.1592792478,-0.6391531032
C2,2026-09-03,-1.2448019604,1.7499016229,0.5050996625
C2,2026-09-03,-0.7078813953,3.1771185446,2.4692371493
C2,2026-09-03,-0.2431968541,0.4719479599,0.2287511058
C2,2026-09-03,0.1238858993,-1.2516212759,-1.1277353766
C2,2026-09-03,0.1506993875,-0.3134463435,-0.1627469560
C2,2026-09-03,0.1761017955,-0.3691215811,-0.1930197856
C2,2026-09-03,0.2002473668,-0.3786330431,-0.1783856763
C2,2026-09-03,0.2187408475,1.5399593150,1.7587001625
C2,2026-09-03,0.2189114193,-0.4326498553,-0.2137384360
C2,2026-09-03,0.2619841099,1.4350762669,1.6970603768
C2,2026-09-03,0.2678010119,1.4307279268,1.6985289387
C2,2026-09-03,0.3169056867,-0.6000846453,-0.2831789586
C2,2026-09-03,0.3180554588,-0.6098125521,-0.2917570933
C2,2026-09-03,0.3696780512,-0.7656669342,-0.3959888830
C2,2026-09-03,0.3915084955,-0.7630906480,-0.3715821525
C2,2026-09-03,0.4885587669,-0.9020073446,-0.4134485777
C2,2026-09-03,0.5383624036,-1.2115272138,-0.6731648102
C2,2026-09-03,1.1091830187,-1.1151393890,-0.0059563703
C2,2026-09-04,0.2567279928,-0.5054686632,-0.2487406704
C2,2026-09-04,0.2591294156,-0.5497317515,-0.2906023359
C2,2026-09-04,0.2790737773,-0.5839866678,-0.3049128905
C2,2026-09-04,0.3171904178,-0.6597041516,-0.3425137338
C2,2026-09-04,0.6328253937,-1.3075646453,-0.6747392516
C2,2026-09-05,-0.6977920071,1.0479134615,0.3501214544
C2,2026-09-05,-0.0239726551,0.0489802575,0.0250076024
C2,2026-09-05,0.0960640981,-1.1518183042,-1.0557542061
C2,2026-09-05,0.3575296336,-0.7671507038,-0.4096210702
C2,2026-09-05,0.5112829744,-1.4812625114,-0.9699795370
C2,2026-09-05,0.9257796759,-1.4339049599,-0.5081252840
C2,2026-09-06,-0.5778966204,1.4277322058,0.8498355854
C2,2026-09-06,0.2501617469,-0.5271502745,-0.2769885276
C2,2026-09-06,0.3935538156,-1.2280134537,-0.8344596381
C2,2026-09-06,0.4090341555,-1.1776841907,-0.7686500352
C2,2026-09-06,0.4227434144,-0.9883156601,-0.5655722457
C2,2026-09-06,0.4237429019,1.0023025653,1.4260454672
C2,2026-09-06,0.5360831051,-1.0410019602,-0.5049188551
C2,2026-09-07,-2.3250240941,1.5792615292,-0.7457625649
C2,2026-09-07,0.4081803527,-0.7550381877,-0.3468578350
C2,2026-09-07,0.5040907921,-1.2425661150,-0.7384753229
C2,2026-09-07,0.5156251101,-1.1788094887,-0.6631843786
C2,2026-09-07,0.5239318908,-1.2438963808,-0.7199644900
C2,2026-09-07,0.5867489189,-1.2353972529,-0.6486483340
