symbol,tf,ts,n_linhas,dist_sup,dist_res
BTCUSDT,15m,2026-09-06T18:15:00+00:00,2,,0.174419
BTCUSDT,15m,2026-09-06T18:30:00+00:00,2,,0.258525
BTCUSDT,15m,2026-09-06T18:45:00+00:00,2,,0.185030
BTCUSDT,15m,2026-09-06T19:00:00+00:00,2,,0.072149
BTCUSDT,15m,2026-09-06T19:15:00+00:00,2,,0.862640
BTCUSDT,15m,2026-09-06T19:30:00+00:00,2,,1.090305
BTCUSDT,15m,2026-09-06T19:45:00+00:00,2,,1.246436
BTCUSDT,15m,2026-09-06T20:00:00+00:00,2,,1.254548
BTCUSDT,15m,2026-09-06T20:15:00+00:00,2,,0.040074
BTCUSDT,15m,2026-09-06T20:30:00+00:00,2,,0.151097
BTCUSDT,15m,2026-09-06T20:45:00+00:00,2,,0.175471
BTCUSDT,15m,2026-09-06T21:00:00+00:00,2,,0.696031
BTCUSDT,15m,2026-09-06T21:15:00+00:00,2,,0.815947
BTCUSDT,15m,2026-09-06T21:30:00+00:00,2,,0.298556
BTCUSDT,15m,2026-09-06T21:45:00+00:00,1,,0.586751
BTCUSDT,15m,2026-09-06T22:00:00+00:00,2,,0.038797
BTCUSDT,15m,2026-09-06T22:15:00+00:00,2,,0.910801
BTCUSDT,15m,2026-09-06T22:30:00+00:00,2,,0.109324
BTCUSDT,15m,2026-09-06T22:45:00+00:00,2,,0.529515
BTCUSDT,15m,2026-09-06T23:00:00+00:00,3,,2.185533
BTCUSDT,15m,2026-09-06T23:15:00+00:00,3,,1.511486
BTCUSDT,15m,2026-09-06T23:30:00+00:00,3,,2.747286
BTCUSDT,15m,2026-09-06T23:45:00+00:00,3,,3.005172
BTCUSDT,15m,2026-09-07T00:00:00+00:00,3,,2.271229
BTCUSDT,15m,2026-09-07T00:15:00+00:00,3,,1.530281
BTCUSDT,15m,2026-09-07T00:30:00+00:00,4,,1.286665
BTCUSDT,15m,2026-09-07T00:45:00+00:00,4,,0.789404
BTCUSDT,15m,2026-09-07T01:00:00+00:00,4,,1.053520
BTCUSDT,15m,2026-09-07T01:15:00+00:00,4,,0.224920
BTCUSDT,15m,2026-09-07T01:30:00+00:00,4,,0.287279
BTCUSDT,15m,2026-09-07T01:45:00+00:00,3,,0.283270
BTCUSDT,15m,2026-09-07T02:00:00+00:00,3,,0.025780
BTCUSDT,15m,2026-09-07T02:15:00+00:00,3,,0.027402
BTCUSDT,15m,2026-09-07T02:30:00+00:00,3,,1.176432
BTCUSDT,15m,2026-09-07T02:45:00+00:00,3,,1.102879
BTCUSDT,15m,2026-09-07T03:00:00+00:00,3,,0.274256
BTCUSDT,15m,2026-09-07T03:15:00+00:00,4,,0.319605
BTCUSDT,15m,2026-09-07T03:30:00+00:00,4,,0.635663
BTCUSDT,15m,2026-09-07T03:45:00+00:00,4,,1.074106
BTCUSDT,15m,2026-09-07T04:00:00+00:00,4,,1.124804
BTCUSDT,15m,2026-09-07T04:15:00+00:00,4,,1.124554
BTCUSDT,15m,2026-09-07T04:30:00+00:00,4,,1.219882
BTCUSDT,15m,2026-09-07T04:45:00+00:00,4,,1.015988
BTCUSDT,15m,2026-09-07T05:00:00+00:00,4,,0.758283
BTCUSDT,15m,2026-09-07T05:15:00+00:00,4,,0.073024
BTCUSDT,15m,2026-09-07T05:30:00+00:00,4,,0.277962
BTCUSDT,15m,2026-09-07T05:45:00+00:00,1,,0.278204
BTCUSDT,15m,2026-09-07T06:00:00+00:00,0,,
BTCUSDT,15m,2026-09-07T06:15:00+00:00,0,,
BTCUSDT,15m,2026-09-07T06:30:00+00:00,0,,
BTCUSDT,15m,2026-09-07T06:45:00+00:00,0,,
BTCUSDT,15m,2026-09-07T07:00:00+00:00,0,,
BTCUSDT,15m,2026-09-07T07:15:00+00:00,0,,
BTCUSDT,15m,2026-09-07T07:30:00+00:00,0,,
BTCUSDT,15m,2026-09-07T07:45:00+00:00,0,,
BTCUSDT,15m,2026-09-07T08:00:00+00:00,0,,
BTCUSDT,15m,2026-09-07T08:15:00+00:00,1,3.223628,
BTCUSDT,15m,2026-09-07T08:30:00+00:00,1,3.318769,
BTCUSDT,15m,2026-09-07T08:45:00+00:00,1,3.450133,
BTCUSDT,15m,2026-09-07T09:00:00+00:00,1,3.524948,
BTCUSDT,15m,2026-09-07T09:15:00+00:00,1,3.738866,
BTCUSDT,15m,2026-09-07T09:30:00+00:00,1,3.130074,
BTCUSDT,15m,2026-09-07T09:45:00+00:00,1,3.154964,
BTCUSDT,15m,2026-09-07T10:00:00+00:00,1,3.493491,
BTCUSDT,15m,2026-09-07T10:15:00+00:00,1,4.135733,
BTCUSDT,15m,2026-09-07T10:30:00+00:00,1,4.573041,
BTCUSDT,15m,2026-09-07T10:45:00+00:00,1,4.433665,
BTCUSDT,15m,2026-09-07T11:00:00+00:00,1,3.943033,
BTCUSDT,15m,2026-09-07T11:15:00+00:00,1,5.207766,
BTCUSDT,15m,2026-09-07T11:30:00+00:00,1,5.614484,
BTCUSDT,15m,2026-09-07T11:45:00+00:00,0,,
BTCUSDT,15m,2026-09-07T12:00:00+00:00,0,,
BTCUSDT,15m,2026-09-07T12:15:00+00:00,0,,
BTCUSDT,15m,2026-09-07T12:30:00+00:00,0,,
BTCUSDT,15m,2026-09-07T12:45:00+00:00,0,,
BTCUSDT,15m,2026-09-07T13:00:00+00:00,0,,
BTCUSDT,15m,2026-09-07T13:15:00+00:00,0,,
BTCUSDT,15m,2026-09-07T13:30:00+00:00,0,,
BTCUSDT,15m,2026-09-07T13:45:00+00:00,0,,
BTCUSDT,15m,2026-09-07T14:00:00+00:00,0,,
BTCUSDT,15m,2026-09-07T14:15:00+00:00,1,3.725512,
BTCUSDT,15m,2026-09-07T14:30:00+00:00,1,3.239442,
BTCUSDT,15m,2026-09-07T14:45:00+00:00,1,3.617926,
BTCUSDT,15m,2026-09-07T15:00:00+00:00,1,3.722582,
BTCUSDT,15m,2026-09-07T15:15:00+00:00,1,2.349734,
BTCUSDT,15m,2026-09-07T15:30:00+00:00,1,1.493882,
BTCUSDT,15m,2026-09-07T15:45:00+00:00,1,1.737122,
BTCUSDT,15m,2026-09-07T16:00:00+00:00,1,2.492248,
BTCUSDT,15m,2026-09-07T16:15:00+00:00,0,,
BTCUSDT,15m,2026-09-07T16:30:00+00:00,0,,
BTCUSDT,15m,2026-09-07T16:45:00+00:00,0,,
BTCUSDT,15m,2026-09-07T17:00:00+00:00,0,,
BTCUSDT,15m,2026-09-07T17:15:00+00:00,0,,
BTCUSDT,15m,2026-09-07T17:30:00+00:00,0,,
BTCUSDT,15m,2026-09-07T17:45:00+00:00,0,,
BTCUSDT,15m,2026-09-07T18:00:00+00:00,0,,
BTCUSDT,15m,2026-09-07T18:15:00+00:00,0,,
BTCUSDT,15m,2026-09-07T18:30:00+00:00,0,,
BTCUSDT,15m,2026-09-07T18:45:00+00:00,0,,
BTCUSDT,15m,2026-09-07T19:00:00+00:00,0,,
BTCUSDT,15m,2026-09-07T19:15:00+00:00,0,,
BTCUSDT,15m,2026-09-07T19:30:00+00:00,0,,
BTCUSDT,15m,2026-09-07T19:45:00+00:00,0,,
DOGEUSDT,15m,2026-08-09T03:30:00+00:00,0,,
DOGEUSDT,15m,2026-08-09T03:45:00+00:00,1,0.994378,
DOGEUSDT,15m,2026-08-09T04:00:00+00:00,1,0.924153,
DOGEUSDT,15m,2026-08-09T04:15:00+00:00,1,1.566701,
DOGEUSDT,15m,2026-08-09T04:30:00+00:00,1,1.700462,
DOGEUSDT,15m,2026-08-09T04:45:00+00:00,1,1.648096,
DOGEUSDT,15m,2026-08-09T05:00:00+00:00,1,1.452283,
DOGEUSDT,15m,2026-08-09T05:15:00+00:00,1,0.824791,
DOGEUSDT,15m,2026-08-09T05:30:00+00:00,1,0.772419,
DOGEUSDT,15m,2026-08-09T05:45:00+00:00,1,1.147507,
DOGEUSDT,15m,2026-08-09T06:00:00+00:00,1,1.340934,
DOGEUSDT,15m,2026-08-09T06:15:00+00:00,2,1.162630,
DOGEUSDT,15m,2026-08-09T06:30:00+00:00,1,1.671154,
DOGEUSDT,15m,2026-08-09T06:45:00+00:00,1,2.551983,
DOGEUSDT,15m,2026-08-09T07:00:00+00:00,1,1.575481,
DOGEUSDT,15m,2026-08-09T07:15:00+00:00,1,1.614306,
DOGEUSDT,15m,2026-08-09T07:30:00+00:00,1,2.112832,
DOGEUSDT,15m,2026-08-09T07:45:00+00:00,1,2.068258,
DOGEUSDT,15m,2026-08-09T08:00:00+00:00,1,2.339438,
DOGEUSDT,15m,2026-08-09T08:15:00+00:00,1,2.186943,
DOGEUSDT,15m,2026-08-09T08:30:00+00:00,1,0.551834,
DOGEUSDT,15m,2026-08-09T08:45:00+00:00,4,0.374532,0.835594
DOGEUSDT,15m,2026-08-09T09:00:00+00:00,4,1.380465,0.725800
DOGEUSDT,15m,2026-08-09T09:15:00+00:00,4,1.003005,0.739115
DOGEUSDT,15m,2026-08-09T09:30:00+00:00,4,0.673638,0.932997
DOGEUSDT,15m,2026-08-09T09:45:00+00:00,4,0.732543,0.143324
DOGEUSDT,15m,2026-08-09T10:00:00+00:00,4,1.276234,0.443528
DOGEUSDT,15m,2026-08-09T10:15:00+00:00,4,1.753611,0.747733
DOGEUSDT,15m,2026-08-09T10:30:00+00:00,4,1.712428,0.731215
DOGEUSDT,15m,2026-08-09T10:45:00+00:00,4,1.943930,0.925813
DOGEUSDT,15m,2026-08-09T11:00:00+00:00,3,1.922823,0.803568
DOGEUSDT,15m,2026-08-09T11:15:00+00:00,3,2.242344,1.391755
DOGEUSDT,15m,2026-08-09T11:30:00+00:00,3,2.243001,0.868581
DOGEUSDT,15m,2026-08-09T11:45:00+00:00,3,1.688445,1.378730
DOGEUSDT,15m,2026-08-09T12:00:00+00:00,3,1.502519,1.976431
DOGEUSDT,15m,2026-08-09T12:15:00+00:00,3,2.331034,2.059590
DOGEUSDT,15m,2026-08-09T12:30:00+00:00,3,1.672576,2.360374
DOGEUSDT,15m,2026-08-09T12:45:00+00:00,3,1.818103,2.725938
DOGEUSDT,15m,2026-08-09T13:00:00+00:00,3,1.723742,1.319628
DOGEUSDT,15m,2026-08-09T13:15:00+00:00,3,2.985162,0.425808
DOGEUSDT,15m,2026-08-09T13:30:00+00:00,3,2.943928,0.205427
DOGEUSDT,15m,2026-08-09T13:45:00+00:00,3,3.159355,0.525015
DOGEUSDT,15m,2026-08-09T14:00:00+00:00,3,3.015639,0.306467
DOGEUSDT,15m,2026-08-09T14:15:00+00:00,3,3.371256,0.408855
DOGEUSDT,15m,2026-08-09T14:30:00+00:00,3,3.421917,0.858479
DOGEUSDT,15m,2026-08-09T14:45:00+00:00,3,3.715780,0.268251
DOGEUSDT,15m,2026-08-09T15:00:00+00:00,3,4.567400,0.390302
DOGEUSDT,15m,2026-08-09T15:15:00+00:00,3,4.826662,0.422242
DOGEUSDT,15m,2026-08-09T15:30:00+00:00,3,5.145315,0.392439
DOGEUSDT,15m,2026-08-09T15:45:00+00:00,3,5.275181,0.102406
DOGEUSDT,15m,2026-08-09T16:00:00+00:00,3,5.896510,0.499635
DOGEUSDT,15m,2026-08-09T16:15:00+00:00,3,4.796830,0.129111
DOGEUSDT,15m,2026-08-09T16:30:00+00:00,3,4.842654,0.134388
DOGEUSDT,15m,2026-08-09T16:45:00+00:00,3,5.480438,0.426728
DOGEUSDT,15m,2026-08-09T17:00:00+00:00,3,5.915961,0.227213
DOGEUSDT,15m,2026-08-09T17:15:00+00:00,3,5.467499,0.831571
DOGEUSDT,15m,2026-08-09T17:30:00+00:00,3,5.661453,1.082764
DOGEUSDT,15m,2026-08-09T17:45:00+00:00,4,4.025803,0.733756
DOGEUSDT,15m,2026-08-09T18:00:00+00:00,4,4.289356,0.196501
DOGEUSDT,15m,2026-08-09T18:15:00+00:00,4,3.275436,0.584062
DOGEUSDT,15m,2026-08-09T18:30:00+00:00,4,3.251440,0.721087
DOGEUSDT,15m,2026-08-09T18:45:00+00:00,4,3.688689,0.629655
DOGEUSDT,15m,2026-08-09T19:00:00+00:00,5,3.158288,0.843260
DOGEUSDT,15m,2026-08-09T19:15:00+00:00,5,3.251195,1.071887
DOGEUSDT,15m,2026-08-09T19:30:00+00:00,5,3.527051,0.983446
DOGEUSDT,15m,2026-08-09T19:45:00+00:00,6,0.595267,0.913236
DOGEUSDT,15m,2026-08-09T20:00:00+00:00,5,3.057617,1.207336
DOGEUSDT,15m,2026-08-09T20:15:00+00:00,5,2.875106,1.685750
DOGEUSDT,15m,2026-08-09T20:30:00+00:00,5,3.965132,1.571872
DOGEUSDT,15m,2026-08-09T20:45:00+00:00,4,3.790947,1.683029
DOGEUSDT,15m,2026-08-09T21:00:00+00:00,5,3.776804,1.390408
DOGEUSDT,15m,2026-08-09T21:15:00+00:00,3,3.631182,0.360006
DOGEUSDT,15m,2026-08-09T21:30:00+00:00,4,4.824246,0.841902
DOGEUSDT,15m,2026-08-09T21:45:00+00:00,4,4.514380,0.109889
DOGEUSDT,15m,2026-08-09T22:00:00+00:00,4,4.054304,0.665718
DOGEUSDT,15m,2026-08-09T22:15:00+00:00,4,3.379556,0.618529
DOGEUSDT,15m,2026-08-09T22:30:00+00:00,3,1.563531,0.113462
DOGEUSDT,15m,2026-08-09T22:45:00+00:00,3,1.032182,2.760590
DOGEUSDT,15m,2026-08-09T23:00:00+00:00,4,1.508342,2.796458
DOGEUSDT,15m,2026-08-09T23:15:00+00:00,3,,3.907130
DOGEUSDT,15m,2026-08-09T23:30:00+00:00,3,,5.041034
DOGEUSDT,15m,2026-08-09T23:45:00+00:00,3,,5.324380
DOGEUSDT,15m,2026-08-10T00:00:00+00:00,3,,3.313867
DOGEUSDT,15m,2026-08-10T00:15:00+00:00,3,,3.815049
DOGEUSDT,15m,2026-08-10T00:30:00+00:00,3,,4.130642
DOGEUSDT,15m,2026-08-10T00:45:00+00:00,3,,3.643421
DOGEUSDT,15m,2026-08-10T01:00:00+00:00,4,3.910209,3.453638
DOGEUSDT,15m,2026-08-10T01:15:00+00:00,4,3.412997,3.261233
DOGEUSDT,15m,2026-08-10T01:30:00+00:00,4,4.158532,3.442582
DOGEUSDT,15m,2026-08-10T01:45:00+00:00,3,,1.898022
DOGEUSDT,15m,2026-08-10T02:00:00+00:00,3,,2.716168
DOGEUSDT,15m,2026-08-10T02:15:00+00:00,3,,3.306740
DOGEUSDT,15m,2026-08-10T02:30:00+00:00,3,,2.649203
DOGEUSDT,15m,2026-08-10T02:45:00+00:00,3,,2.801174
DOGEUSDT,15m,2026-08-10T03:00:00+00:00,2,,3.913378
DOGEUSDT,15m,2026-08-10T03:15:00+00:00,2,,3.440479
DOGEUSDT,15m,2026-08-10T03:30:00+00:00,2,,4.236064
DOGEUSDT,15m,2026-08-10T03:45:00+00:00,2,,4.572987
DOGEUSDT,15m,2026-08-10T04:00:00+00:00,2,,4.705798
DOGEUSDT,15m,2026-08-10T04:15:00+00:00,1,,4.672863
DOGEUSDT,15m,2026-08-10T04:30:00+00:00,1,,5.099271
DOGEUSDT,15m,2026-08-10T04:45:00+00:00,1,,5.260997
DOGEUSDT,15m,2026-08-10T05:00:00+00:00,3,,0.317567
DOGEUSDT,15m,2026-08-10T05:15:00+00:00,4,0.732089,0.750724
DOGEUSDT,15m,2026-08-10T05:30:00+00:00,3,1.231382,1.436995
DOGEUSDT,15m,2026-08-10T05:45:00+00:00,4,1.582121,1.836205
DOGEUSDT,15m,2026-08-10T06:00:00+00:00,3,1.692402,2.379940
DOGEUSDT,15m,2026-08-10T06:15:00+00:00,4,1.615100,2.307854
DOGEUSDT,15m,2026-08-10T06:30:00+00:00,4,1.742896,2.427164
DOGEUSDT,15m,2026-08-10T06:45:00+00:00,4,2.386743,3.019373
DOGEUSDT,15m,2026-08-10T07:00:00+00:00,4,2.520662,3.346055
DOGEUSDT,15m,2026-08-10T07:15:00+00:00,4,2.030403,3.481661
DOGEUSDT,15m,2026-08-10T07:30:00+00:00,4,2.869561,4.014220
DOGEUSDT,15m,2026-08-10T07:45:00+00:00,4,2.642972,4.067785
DOGEUSDT,15m,2026-08-10T08:00:00+00:00,4,2.152924,4.638240
DOGEUSDT,15m,2026-08-10T08:15:00+00:00,4,1.462776,4.716131
DOGEUSDT,15m,2026-08-10T08:30:00+00:00,4,0.690445,3.733667
DOGEUSDT,15m,2026-08-10T08:45:00+00:00,4,1.445606,4.700550
DOGEUSDT,15m,2026-08-10T09:00:00+00:00,4,2.063665,5.121148
DOGEUSDT,15m,2026-08-10T09:15:00+00:00,4,1.323235,5.624862
DOGEUSDT,15m,2026-08-10T09:30:00+00:00,4,0.374955,5.147218
DOGEUSDT,15m,2026-08-10T09:45:00+00:00,4,0.402309,5.367945
DOGEUSDT,15m,2026-08-10T10:00:00+00:00,4,0.346834,5.844147
DOGEUSDT,15m,2026-08-10T10:15:00+00:00,5,0.062124,6.323021
DOGEUSDT,15m,2026-08-10T10:30:00+00:00,6,0.031939,6.462878
DOGEUSDT,15m,2026-08-10T10:45:00+00:00,5,0.028242,6.942699
DOGEUSDT,15m,2026-08-10T11:00:00+00:00,6,0.195026,0.236395
DOGEUSDT,15m,2026-08-10T11:15:00+00:00,6,0.142137,0.496163
DOGEUSDT,15m,2026-08-10T11:30:00+00:00,6,0.137044,0.966703
DOGEUSDT,15m,2026-08-10T11:45:00+00:00,6,0.258725,0.830935
DOGEUSDT,15m,2026-08-10T12:00:00+00:00,6,0.130679,1.465635
DOGEUSDT,15m,2026-08-10T12:15:00+00:00,5,0.488341,1.197598
DOGEUSDT,15m,2026-08-10T12:30:00+00:00,5,0.553460,0.679246
DOGEUSDT,15m,2026-08-10T12:45:00+00:00,6,0.875410,0.737926
DOGEUSDT,15m,2026-08-10T13:00:00+00:00,6,1.029084,0.656785
DOGEUSDT,15m,2026-08-10T13:15:00+00:00,6,0.879055,0.591671
DOGEUSDT,15m,2026-08-10T13:30:00+00:00,6,2.508239,0.228616
DOGEUSDT,15m,2026-08-10T13:45:00+00:00,6,2.320610,0.028228
DOGEUSDT,15m,2026-08-10T14:00:00+00:00,6,1.403046,0.723012
DOGEUSDT,15m,2026-08-10T14:15:00+00:00,6,0.939014,0.772101
DOGEUSDT,15m,2026-08-10T14:30:00+00:00,6,0.649008,0.401493
DOGEUSDT,15m,2026-08-10T14:45:00+00:00,6,1.149237,0.601571
DOGEUSDT,15m,2026-08-10T15:00:00+00:00,6,0.484373,0.831435
DOGEUSDT,15m,2026-08-10T15:15:00+00:00,6,0.800909,0.289142
DOGEUSDT,15m,2026-08-10T15:30:00+00:00,6,0.480557,0.458505
DOGEUSDT,15m,2026-08-10T15:45:00+00:00,6,0.037447,0.366381
DOGEUSDT,15m,2026-08-10T16:00:00+00:00,6,0.264718,0.755847
DOGEUSDT,15m,2026-08-10T16:15:00+00:00,6,0.203004,0.784754
DOGEUSDT,15m,2026-08-10T16:30:00+00:00,6,0.127475,0.997098
DOGEUSDT,15m,2026-08-10T16:45:00+00:00,6,0.413800,0.393373
DOGEUSDT,15m,2026-08-10T17:00:00+00:00,6,0.418948,1.057344
DOGEUSDT,15m,2026-08-10T17:15:00+00:00,6,0.791829,1.005255
DOGEUSDT,15m,2026-08-10T17:30:00+00:00,6,0.864820,0.883985
DOGEUSDT,15m,2026-08-10T17:45:00+00:00,6,0.229505,1.194985
DOGEUSDT,15m,2026-08-10T18:00:00+00:00,6,0.333135,1.235529
DOGEUSDT,15m,2026-08-10T18:15:00+00:00,6,0.315722,0.240138
DOGEUSDT,15m,2026-08-10T18:30:00+00:00,6,0.214048,1.544614
DOGEUSDT,15m,2026-08-10T18:45:00+00:00,6,0.011409,1.568844
DOGEUSDT,15m,2026-08-10T19:00:00+00:00,6,0.684412,1.105912
DOGEUSDT,15m,2026-08-10T19:15:00+00:00,6,1.063255,0.454055
DOGEUSDT,15m,2026-08-10T19:30:00+00:00,6,1.730820,0.133062
DOGEUSDT,15m,2026-08-10T19:45:00+00:00,6,1.778790,0.227973
DOGEUSDT,15m,2026-08-10T20:00:00+00:00,6,1.931239,0.129780
DOGEUSDT,15m,2026-08-10T20:15:00+00:00,6,2.055255,0.081171
DOGEUSDT,15m,2026-08-10T20:30:00+00:00,6,2.274487,0.063462
DOGEUSDT,15m,2026-08-10T20:45:00+00:00,6,2.157168,0.095281
DOGEUSDT,15m,2026-08-10T21:00:00+00:00,6,1.533359,0.005967
DOGEUSDT,15m,2026-08-10T21:15:00+00:00,6,1.239544,0.870593
DOGEUSDT,15m,2026-08-10T21:30:00+00:00,6,1.797185,0.594153
DOGEUSDT,15m,2026-08-10T21:45:00+00:00,6,1.269532,0.631462
DOGEUSDT,15m,2026-08-10T22:00:00+00:00,6,0.103400,1.017383
DOGEUSDT,15m,2026-08-10T22:15:00+00:00,6,1.275402,0.627342
DOGEUSDT,15m,2026-08-10T22:30:00+00:00,6,1.105014,0.795679
DOGEUSDT,15m,2026-08-10T22:45:00+00:00,6,1.578793,0.498796
DOGEUSDT,15m,2026-08-10T23:00:00+00:00,6,1.566053,0.421865
DOGEUSDT,15m,2026-08-10T23:15:00+00:00,6,2.098900,0.021900
DOGEUSDT,15m,2026-08-10T23:30:00+00:00,6,1.659658,0.416423
DOGEUSDT,15m,2026-08-10T23:45:00+00:00,6,1.277948,0.656518
DOGEUSDT,15m,2026-08-11T00:00:00+00:00,6,0.803822,0.913037
DOGEUSDT,15m,2026-08-11T00:15:00+00:00,6,0.916850,0.283787
DOGEUSDT,15m,2026-08-11T00:30:00+00:00,6,1.735108,0.193080
DOGEUSDT,15m,2026-08-11T00:45:00+00:00,6,0.817532,0.033272
DOGEUSDT,15m,2026-08-11T01:00:00+00:00,6,0.859465,0.997487
DOGEUSDT,15m,2026-08-11T01:15:00+00:00,6,1.667927,0.850673
DOGEUSDT,15m,2026-08-11T01:30:00+00:00,6,1.781354,1.082196
DOGEUSDT,15m,2026-08-11T01:45:00+00:00,6,2.101164,1.389832
DOGEUSDT,15m,2026-08-11T02:00:00+00:00,6,2.177195,1.861626
DOGEUSDT,15m,2026-08-11T02:15:00+00:00,6,2.933332,1.533155
DOGEUSDT,15m,2026-08-11T02:30:00+00:00,6,2.793234,3.253395
DOGEUSDT,15m,2026-08-11T02:45:00+00:00,6,3.195429,2.417187
DOGEUSDT,15m,2026-08-11T03:00:00+00:00,6,3.066426,2.394432
DOGEUSDT,15m,2026-08-11T03:15:00+00:00,6,2.820187,0.894780
DOGEUSDT,15m,2026-08-11T03:30:00+00:00,6,2.791593,0.979870
DOGEUSDT,15m,2026-08-11T03:45:00+00:00,6,2.660910,1.617366
DOGEUSDT,15m,2026-08-11T04:00:00+00:00,6,2.410238,1.974474
DOGEUSDT,15m,2026-08-11T04:15:00+00:00,6,2.339772,2.051771
DOGEUSDT,15m,2026-08-11T04:30:00+00:00,6,1.777064,1.854676
DOGEUSDT,15m,2026-08-11T04:45:00+00:00,6,1.852218,1.200654
DOGEUSDT,15m,2026-08-11T05:00:00+00:00,6,1.477572,1.424994
DOGEUSDT,15m,2026-08-11T05:15:00+00:00,6,1.086964,1.456532
DOGEUSDT,15m,2026-08-11T05:30:00+00:00,6,1.056761,1.734605
DOGEUSDT,15m,2026-08-11T05:45:00+00:00,6,2.109378,2.156741
DOGEUSDT,15m,2026-08-11T06:00:00+00:00,6,0.283814,1.955500
DOGEUSDT,15m,2026-08-11T06:15:00+00:00,6,1.009581,2.290253
DOGEUSDT,15m,2026-08-11T06:30:00+00:00,6,0.791700,2.056064
DOGEUSDT,15m,2026-08-11T06:45:00+00:00,6,0.285277,2.582368
DOGEUSDT,15m,2026-08-11T07:00:00+00:00,6,1.118166,2.473383
DOGEUSDT,15m,2026-08-11T07:15:00+00:00,6,0.008864,2.399301
DOGEUSDT,15m,2026-08-11T07:30:00+00:00,6,0.002114,2.571614
DOGEUSDT,15m,2026-08-11T07:45:00+00:00,6,0.478533,2.438875
DOGEUSDT,15m,2026-08-11T08:00:00+00:00,6,0.737459,2.879619
DOGEUSDT,15m,2026-08-11T08:15:00+00:00,6,0.434329,3.217828
DOGEUSDT,15m,2026-08-11T08:30:00+00:00,6,0.820863,2.796415
DOGEUSDT,15m,2026-08-11T08:45:00+00:00,6,0.853316,2.547505
DOGEUSDT,15m,2026-08-11T09:00:00+00:00,6,1.496771,2.100541
DOGEUSDT,15m,2026-08-11T09:15:00+00:00,6,1.222076,0.576544
DOGEUSDT,15m,2026-08-11T09:30:00+00:00,6,2.782626,1.039959
DOGEUSDT,15m,2026-08-11T09:45:00+00:00,6,3.027241,0.971025
DOGEUSDT,15m,2026-08-11T10:00:00+00:00,6,1.893689,0.727575
DOGEUSDT,15m,2026-08-11T10:15:00+00:00,6,1.099654,2.017698
DOGEUSDT,15m,2026-08-11T10:30:00+00:00,6,1.290868,2.219746
DOGEUSDT,15m,2026-08-11T10:45:00+00:00,6,1.474548,0.840074
DOGEUSDT,15m,2026-08-11T11:00:00+00:00,6,1.917125,0.014015
DOGEUSDT,15m,2026-08-11T11:15:00+00:00,6,2.599140,0.321364
DOGEUSDT,15m,2026-08-11T11:30:00+00:00,6,2.058394,0.709246
DOGEUSDT,15m,2026-08-11T11:45:00+00:00,6,2.100708,0.998231
DOGEUSDT,15m,2026-08-11T12:00:00+00:00,6,2.001866,0.331749
DOGEUSDT,15m,2026-08-11T12:15:00+00:00,6,1.636628,0.709159
DOGEUSDT,15m,2026-08-11T12:30:00+00:00,6,1.385019,0.642328
DOGEUSDT,15m,2026-08-11T12:45:00+00:00,6,2.125963,0.367354
DOGEUSDT,15m,2026-08-11T13:00:00+00:00,6,1.693845,0.160381
DOGEUSDT,15m,2026-08-11T13:15:00+00:00,4,1.325566,0.340883
DOGEUSDT,15m,2026-08-11T13:30:00+00:00,4,1.554662,0.003513
DOGEUSDT,15m,2026-08-11T13:45:00+00:00,3,1.714503,0.550643
DOGEUSDT,15m,2026-08-11T14:00:00+00:00,3,2.452735,1.871578
DOGEUSDT,15m,2026-08-11T14:15:00+00:00,3,1.888101,2.016105
DOGEUSDT,15m,2026-08-11T14:30:00+00:00,3,1.109374,0.033469
DOGEUSDT,15m,2026-08-11T14:45:00+00:00,3,1.165205,0.652896
DOGEUSDT,15m,2026-08-11T15:00:00+00:00,3,1.408187,1.672222
DOGEUSDT,15m,2026-08-11T15:15:00+00:00,3,0.874499,1.012753
DOGEUSDT,15m,2026-08-11T15:30:00+00:00,3,1.396985,0.869727
DOGEUSDT,15m,2026-08-11T15:45:00+00:00,2,0.674075,1.029631
DOGEUSDT,15m,2026-08-11T16:00:00+00:00,3,0.226095,0.165148
DOGEUSDT,15m,2026-08-11T16:15:00+00:00,3,0.641539,0.110205
DOGEUSDT,15m,2026-08-11T16:30:00+00:00,2,0.149727,0.560976
DOGEUSDT,15m,2026-08-11T16:45:00+00:00,2,0.146774,1.229807
DOGEUSDT,15m,2026-08-11T17:00:00+00:00,1,0.338835,
DOGEUSDT,15m,2026-08-11T17:15:00+00:00,1,0.086082,
DOGEUSDT,15m,2026-08-11T17:30:00+00:00,1,0.781239,
DOGEUSDT,15m,2026-08-11T17:45:00+00:00,1,1.162109,
DOGEUSDT,15m,2026-08-11T18:00:00+00:00,1,1.051658,
DOGEUSDT,15m,2026-08-11T18:15:00+00:00,1,0.602274,
DOGEUSDT,15m,2026-08-11T18:30:00+00:00,1,0.108050,
DOGEUSDT,15m,2026-08-11T18:45:00+00:00,1,0.364877,
DOGEUSDT,15m,2026-08-11T19:00:00+00:00,1,0.502832,
DOGEUSDT,15m,2026-08-11T19:15:00+00:00,1,0.540846,
DOGEUSDT,15m,2026-08-11T19:30:00+00:00,1,0.196902,
DOGEUSDT,15m,2026-08-11T19:45:00+00:00,1,0.873995,
DOGEUSDT,15m,2026-08-11T20:00:00+00:00,1,1.103899,
