symbol,tf,ts,n_linhas,dist_sup,dist_res
ARBUSDT,1h,2026-08-12T03:00:00+00:00,6,0.033542,1.267558
ARBUSDT,1h,2026-08-12T04:00:00+00:00,6,1.039584,1.513015
ARBUSDT,1h,2026-08-12T05:00:00+00:00,6,1.157463,2.237838
ARBUSDT,1h,2026-08-12T06:00:00+00:00,6,1.513360,2.422560
ARBUSDT,1h,2026-08-12T07:00:00+00:00,6,1.376133,5.843959
ARBUSDT,1h,2026-08-12T08:00:00+00:00,6,0.945541,6.294628
ARBUSDT,1h,2026-08-12T09:00:00+00:00,6,0.701462,3.146402
ARBUSDT,1h,2026-08-12T10:00:00+00:00,6,1.643713,3.086775
ARBUSDT,1h,2026-08-12T11:00:00+00:00,6,1.637207,6.268534
ARBUSDT,1h,2026-08-12T12:00:00+00:00,6,1.713072,5.465350
ARBUSDT,1h,2026-08-12T13:00:00+00:00,6,1.634499,6.270498
ARBUSDT,1h,2026-08-12T14:00:00+00:00,6,0.691779,6.761421
ARBUSDT,1h,2026-08-12T15:00:00+00:00,6,1.021243,6.871122
ARBUSDT,1h,2026-08-12T16:00:00+00:00,6,0.955154,6.672356
ARBUSDT,1h,2026-08-12T17:00:00+00:00,6,0.591889,3.482091
ARBUSDT,1h,2026-08-12T18:00:00+00:00,6,0.062972,7.748686
ARBUSDT,1h,2026-08-12T19:00:00+00:00,6,0.580074,4.364951
ARBUSDT,1h,2026-08-12T20:00:00+00:00,6,0.826356,8.203521
ARBUSDT,1h,2026-08-12T21:00:00+00:00,6,0.395486,7.922675
ARBUSDT,1h,2026-08-12T22:00:00+00:00,6,0.236658,9.729180
ARBUSDT,1h,2026-08-12T23:00:00+00:00,6,0.422954,7.999981
ARBUSDT,1h,2026-08-13T00:00:00+00:00,6,0.126763,10.554740
ARBUSDT,1h,2026-08-13T01:00:00+00:00,6,0.045969,7.929678
ARBUSDT,1h,2026-08-13T02:00:00+00:00,6,0.718887,10.484970
ARBUSDT,1h,2026-08-13T03:00:00+00:00,6,0.016712,4.951322
ARBUSDT,1h,2026-08-13T04:00:00+00:00,6,1.094790,8.847073
ARBUSDT,1h,2026-08-13T05:00:00+00:00,6,1.256450,8.933373
ARBUSDT,1h,2026-08-13T06:00:00+00:00,6,0.989485,9.139954
ARBUSDT,1h,2026-08-13T07:00:00+00:00,6,1.437737,8.754822
ARBUSDT,1h,2026-08-13T08:00:00+00:00,6,0.676798,9.906777
ARBUSDT,1h,2026-08-13T09:00:00+00:00,6,0.644847,6.880221
ARBUSDT,1h,2026-08-13T10:00:00+00:00,6,0.514938,7.115479
ARBUSDT,1h,2026-08-13T11:00:00+00:00,6,0.887071,7.325647
ARBUSDT,1h,2026-08-13T12:00:00+00:00,6,1.129736,7.482313
ARBUSDT,1h,2026-08-13T13:00:00+00:00,6,1.115931,6.550568
ARBUSDT,1h,2026-08-13T14:00:00+00:00,6,1.983921,6.510622
ARBUSDT,1h,2026-08-13T15:00:00+00:00,6,1.428209,6.262517
ARBUSDT,1h,2026-08-13T16:00:00+00:00,6,0.910709,6.633164
ARBUSDT,1h,2026-08-13T17:00:00+00:00,6,1.592906,7.320227
ARBUSDT,1h,2026-08-13T18:00:00+00:00,6,2.010238,0.222516
ARBUSDT,1h,2026-08-13T19:00:00+00:00,6,2.378408,0.164934
ARBUSDT,1h,2026-08-13T20:00:00+00:00,6,2.444491,0.137943
ARBUSDT,1h,2026-08-13T21:00:00+00:00,6,2.979122,0.632318
ARBUSDT,1h,2026-08-13T22:00:00+00:00,6,3.202661,1.613860
ARBUSDT,1h,2026-08-13T23:00:00+00:00,6,3.388453,1.473745
ARBUSDT,1h,2026-08-14T00:00:00+00:00,6,3.584141,1.388958
ARBUSDT,1h,2026-08-14T01:00:00+00:00,6,5.811238,0.312583
ARBUSDT,1h,2026-08-14T02:00:00+00:00,6,6.220848,0.446987
ARBUSDT,1h,2026-08-14T03:00:00+00:00,6,6.759979,0.289309
ARBUSDT,1h,2026-08-14T04:00:00+00:00,6,6.624601,0.022624
ARBUSDT,1h,2026-08-14T05:00:00+00:00,6,6.564798,0.543473
ARBUSDT,1h,2026-08-14T06:00:00+00:00,6,6.135416,0.944075
ARBUSDT,1h,2026-08-14T07:00:00+00:00,5,6.801519,0.722515
ARBUSDT,1h,2026-08-14T08:00:00+00:00,5,6.536469,1.379372
ARBUSDT,1h,2026-08-14T09:00:00+00:00,4,7.089716,1.379600
ARBUSDT,1h,2026-08-14T10:00:00+00:00,5,7.293969,0.142560
ARBUSDT,1h,2026-08-14T11:00:00+00:00,6,7.760154,0.103023
ARBUSDT,1h,2026-08-14T12:00:00+00:00,5,7.746601,0.147453
ARBUSDT,1h,2026-08-14T13:00:00+00:00,6,7.776490,0.790418
ARBUSDT,1h,2026-08-14T14:00:00+00:00,5,7.817400,0.751344
ARBUSDT,1h,2026-08-14T15:00:00+00:00,6,8.011166,0.993991
ARBUSDT,1h,2026-08-14T16:00:00+00:00,5,7.454929,0.826105
ARBUSDT,1h,2026-08-14T17:00:00+00:00,5,7.327793,0.500437
ARBUSDT,1h,2026-08-14T18:00:00+00:00,5,7.984676,0.682353
ARBUSDT,1h,2026-08-14T19:00:00+00:00,5,8.224275,0.987126
ARBUSDT,1h,2026-08-14T20:00:00+00:00,6,8.545778,0.403894
ARBUSDT,1h,2026-08-14T21:00:00+00:00,6,9.724696,0.554792
ARBUSDT,1h,2026-08-14T22:00:00+00:00,6,10.161890,0.354436
ARBUSDT,1h,2026-08-14T23:00:00+00:00,6,9.002157,0.044381
ARBUSDT,1h,2026-08-15T00:00:00+00:00,4,,0.213496
ARBUSDT,1h,2026-08-15T01:00:00+00:00,5,2.813349,0.458250
ARBUSDT,1h,2026-08-15T02:00:00+00:00,5,2.860653,0.206660
ARBUSDT,1h,2026-08-15T03:00:00+00:00,5,3.699898,0.362752
ARBUSDT,1h,2026-08-15T04:00:00+00:00,5,4.039568,0.364449
ARBUSDT,1h,2026-08-15T05:00:00+00:00,5,4.188822,0.318104
ARBUSDT,1h,2026-08-15T06:00:00+00:00,5,4.481436,0.367834
ARBUSDT,1h,2026-08-15T07:00:00+00:00,5,3.118528,0.323683
ARBUSDT,1h,2026-08-15T08:00:00+00:00,5,2.932985,0.700350
ARBUSDT,1h,2026-08-15T09:00:00+00:00,5,2.932178,0.801065
ARBUSDT,1h,2026-08-15T10:00:00+00:00,4,3.413705,0.782360
ARBUSDT,1h,2026-08-15T11:00:00+00:00,4,3.347412,0.920933
ARBUSDT,1h,2026-08-15T12:00:00+00:00,4,3.333329,1.004401
ARBUSDT,1h,2026-08-15T13:00:00+00:00,3,3.411265,0.883566
ARBUSDT,1h,2026-08-15T14:00:00+00:00,3,3.665410,1.218241
ARBUSDT,1h,2026-08-15T15:00:00+00:00,3,3.438973,1.213665
ARBUSDT,1h,2026-08-15T16:00:00+00:00,3,4.124360,0.968635
ARBUSDT,1h,2026-08-15T17:00:00+00:00,3,3.783693,1.158444
ARBUSDT,1h,2026-08-15T18:00:00+00:00,3,4.189421,1.413982
ARBUSDT,1h,2026-08-15T19:00:00+00:00,3,4.442332,1.700946
ARBUSDT,1h,2026-08-15T20:00:00+00:00,3,3.621722,1.713757
ARBUSDT,1h,2026-08-15T21:00:00+00:00,2,3.946812,2.056224
ARBUSDT,1h,2026-08-15T22:00:00+00:00,2,3.578354,2.078250
ARBUSDT,1h,2026-08-15T23:00:00+00:00,2,2.106292,2.472808
ARBUSDT,1h,2026-08-16T00:00:00+00:00,2,1.785461,3.229832
ARBUSDT,1h,2026-08-16T01:00:00+00:00,2,1.262622,3.485651
ARBUSDT,1h,2026-08-16T02:00:00+00:00,2,1.671009,2.962759
ARBUSDT,1h,2026-08-16T03:00:00+00:00,2,2.746991,2.558041
ARBUSDT,1h,2026-08-16T04:00:00+00:00,4,1.268483,2.707677
ARBUSDT,1h,2026-08-16T05:00:00+00:00,4,1.243286,2.805828
ARBUSDT,1h,2026-08-16T06:00:00+00:00,4,1.075879,2.426479
ARBUSDT,1h,2026-08-16T07:00:00+00:00,4,2.004062,1.537101
ARBUSDT,1h,2026-08-16T08:00:00+00:00,3,3.171621,0.627941
ARBUSDT,1h,2026-08-16T09:00:00+00:00,3,3.926393,0.478581
ARBUSDT,1h,2026-08-16T10:00:00+00:00,3,3.019788,0.563694
ARBUSDT,1h,2026-08-16T11:00:00+00:00,3,2.893296,0.543738
ARBUSDT,1h,2026-08-16T12:00:00+00:00,3,3.359819,0.067709
ARBUSDT,1h,2026-08-16T13:00:00+00:00,3,4.431292,0.519642
ARBUSDT,1h,2026-08-16T14:00:00+00:00,4,0.902121,0.555579
ARBUSDT,1h,2026-08-16T15:00:00+00:00,4,1.096551,1.805859
ARBUSDT,1h,2026-08-16T16:00:00+00:00,3,1.478249,
ARBUSDT,1h,2026-08-16T17:00:00+00:00,4,0.848360,2.174369
ARBUSDT,1h,2026-08-16T18:00:00+00:00,3,0.381466,
ARBUSDT,1h,2026-08-16T19:00:00+00:00,2,0.229041,1.000978
ARBUSDT,1h,2026-08-16T20:00:00+00:00,2,0.851481,1.260582
ARBUSDT,1h,2026-08-16T21:00:00+00:00,2,3.031696,1.918661
ARBUSDT,1h,2026-08-16T22:00:00+00:00,2,3.055278,2.763207
ARBUSDT,1h,2026-08-16T23:00:00+00:00,2,2.187488,2.182737
ARBUSDT,1h,2026-08-17T00:00:00+00:00,2,2.390967,1.767080
ARBUSDT,1h,2026-08-17T01:00:00+00:00,2,1.721367,0.042273
ARBUSDT,1h,2026-08-17T02:00:00+00:00,2,1.473493,0.115893
ARBUSDT,1h,2026-08-17T03:00:00+00:00,2,1.005463,0.058457
ARBUSDT,1h,2026-08-17T04:00:00+00:00,2,0.982498,0.524566
ARBUSDT,1h,2026-08-17T05:00:00+00:00,2,0.368327,0.840983
ARBUSDT,1h,2026-08-17T06:00:00+00:00,2,0.323655,1.389774
ARBUSDT,1h,2026-08-17T07:00:00+00:00,1,0.837553,
ARBUSDT,1h,2026-08-17T08:00:00+00:00,1,1.964753,
ARBUSDT,1h,2026-08-17T09:00:00+00:00,1,2.028483,
ARBUSDT,1h,2026-08-17T10:00:00+00:00,1,2.401008,
ARBUSDT,1h,2026-08-17T11:00:00+00:00,1,2.101589,
ARBUSDT,1h,2026-08-17T12:00:00+00:00,1,2.448196,
ARBUSDT,1h,2026-08-17T13:00:00+00:00,1,2.641397,
ARBUSDT,1h,2026-08-17T14:00:00+00:00,1,2.785097,
ARBUSDT,1h,2026-08-17T15:00:00+00:00,1,2.754740,
ARBUSDT,1h,2026-08-17T16:00:00+00:00,1,3.074635,
ARBUSDT,1h,2026-08-17T17:00:00+00:00,1,3.100046,
ARBUSDT,1h,2026-08-17T18:00:00+00:00,1,2.095218,
ARBUSDT,1h,2026-08-17T19:00:00+00:00,1,2.463625,
ARBUSDT,1h,2026-08-17T20:00:00+00:00,1,2.981630,
ARBUSDT,1h,2026-08-17T21:00:00+00:00,2,3.527250,0.757793
ARBUSDT,1h,2026-08-17T22:00:00+00:00,2,4.288606,1.318175
ARBUSDT,1h,2026-08-17T23:00:00+00:00,2,4.607901,1.006425
ARBUSDT,1h,2026-08-18T00:00:00+00:00,2,4.487652,1.118667
ARBUSDT,1h,2026-08-18T01:00:00+00:00,2,5.176689,1.233334
ARBUSDT,1h,2026-08-18T02:00:00+00:00,1,6.768958,
ARBUSDT,1h,2026-08-18T03:00:00+00:00,1,6.707432,
ARBUSDT,1h,2026-08-18T04:00:00+00:00,1,6.569895,
ARBUSDT,1h,2026-08-18T05:00:00+00:00,2,1.166677,
ARBUSDT,1h,2026-08-18T06:00:00+00:00,2,1.118362,
ARBUSDT,1h,2026-08-18T07:00:00+00:00,2,1.642150,
ARBUSDT,1h,2026-08-18T08:00:00+00:00,2,1.462669,
ARBUSDT,1h,2026-08-18T09:00:00+00:00,2,2.161747,
ARBUSDT,1h,2026-08-18T10:00:00+00:00,2,2.099119,
ARBUSDT,1h,2026-08-18T11:00:00+00:00,3,2.444111,1.142443
ARBUSDT,1h,2026-08-18T12:00:00+00:00,3,2.299951,1.284897
ARBUSDT,1h,2026-08-18T13:00:00+00:00,3,2.150978,1.163713
ARBUSDT,1h,2026-08-18T14:00:00+00:00,3,1.666331,0.234745
ARBUSDT,1h,2026-08-18T15:00:00+00:00,3,2.004046,0.568052
ARBUSDT,1h,2026-08-18T16:00:00+00:00,3,1.419710,0.924070
ARBUSDT,1h,2026-08-18T17:00:00+00:00,3,1.432532,1.049088
ARBUSDT,1h,2026-08-18T18:00:00+00:00,3,2.004969,0.667328
ARBUSDT,1h,2026-08-18T19:00:00+00:00,3,1.697891,0.779661
ARBUSDT,1h,2026-08-18T20:00:00+00:00,3,1.509004,1.598186
ARBUSDT,1h,2026-08-18T21:00:00+00:00,3,1.508198,1.507134
ARBUSDT,1h,2026-08-18T22:00:00+00:00,2,1.618330,1.344947
ARBUSDT,1h,2026-08-18T23:00:00+00:00,2,1.730822,0.918165
ARBUSDT,1h,2026-08-19T00:00:00+00:00,2,1.591625,1.370055
ARBUSDT,1h,2026-08-19T01:00:00+00:00,2,1.545140,0.752571
ARBUSDT,1h,2026-08-19T02:00:00+00:00,2,2.218760,0.674738
ARBUSDT,1h,2026-08-19T03:00:00+00:00,2,2.124001,0.528279
ARBUSDT,1h,2026-08-19T04:00:00+00:00,2,2.162184,0.413579
ARBUSDT,1h,2026-08-19T05:00:00+00:00,2,2.133585,0.591186
ARBUSDT,1h,2026-08-19T06:00:00+00:00,2,1.786858,0.353284
ARBUSDT,1h,2026-08-19T07:00:00+00:00,2,2.795303,1.607162
ARBUSDT,1h,2026-08-19T08:00:00+00:00,2,3.189797,2.112866
ARBUSDT,1h,2026-08-19T09:00:00+00:00,2,3.454269,1.959893
ARBUSDT,1h,2026-08-19T10:00:00+00:00,1,,1.658139
ARBUSDT,1h,2026-08-19T11:00:00+00:00,2,,0.739933
ARBUSDT,1h,2026-08-19T12:00:00+00:00,2,,0.366703
ARBUSDT,1h,2026-08-19T13:00:00+00:00,2,,0.143270
ARBUSDT,1h,2026-08-19T14:00:00+00:00,2,,0.843673
ARBUSDT,1h,2026-08-19T15:00:00+00:00,2,,3.251435
ARBUSDT,1h,2026-08-19T16:00:00+00:00,2,,3.630422
ARBUSDT,1h,2026-08-19T17:00:00+00:00,2,,3.166096
ARBUSDT,1h,2026-08-19T18:00:00+00:00,2,,2.844516
ARBUSDT,1h,2026-08-19T19:00:00+00:00,2,,5.130958
ARBUSDT,1h,2026-08-19T20:00:00+00:00,2,,6.145969
ARBUSDT,1h,2026-08-19T21:00:00+00:00,2,,7.800633
ARBUSDT,1h,2026-08-19T22:00:00+00:00,2,,8.178698
ARBUSDT,1h,2026-08-19T23:00:00+00:00,2,,8.441059
ARBUSDT,1h,2026-08-20T00:00:00+00:00,2,,7.581253
ARBUSDT,1h,2026-08-20T01:00:00+00:00,1,,8.105098
ARBUSDT,1h,2026-08-20T02:00:00+00:00,1,,7.997851
ARBUSDT,1h,2026-08-20T03:00:00+00:00,1,,7.650296
ARBUSDT,1h,2026-08-20T04:00:00+00:00,1,,7.930897
ARBUSDT,1h,2026-08-20T05:00:00+00:00,1,,8.028149
ARBUSDT,1h,2026-08-20T06:00:00+00:00,1,,8.549063
ARBUSDT,1h,2026-08-20T07:00:00+00:00,1,,8.784604
ARBUSDT,1h,2026-08-20T08:00:00+00:00,1,,9.343210
ARBUSDT,1h,2026-08-20T09:00:00+00:00,1,,9.060458
ARBUSDT,1h,2026-08-20T10:00:00+00:00,1,,8.558582
ARBUSDT,1h,2026-08-20T11:00:00+00:00,1,,8.975958
ARBUSDT,1h,2026-08-20T12:00:00+00:00,1,,8.213470
ARBUSDT,1h,2026-08-20T13:00:00+00:00,1,,8.204281
ARBUSDT,1h,2026-08-20T14:00:00+00:00,1,,8.439489
ARBUSDT,1h,2026-08-20T15:00:00+00:00,1,,9.442270
ARBUSDT,1h,2026-08-20T16:00:00+00:00,1,,9.988984
ARBUSDT,1h,2026-08-20T17:00:00+00:00,1,,10.484484
ARBUSDT,1h,2026-08-20T18:00:00+00:00,1,,9.372368
ARBUSDT,1h,2026-08-20T19:00:00+00:00,1,,9.194174
ARBUSDT,1h,2026-08-20T20:00:00+00:00,2,,1.042187
ARBUSDT,1h,2026-08-20T21:00:00+00:00,2,,0.733192
ARBUSDT,1h,2026-08-20T22:00:00+00:00,2,,0.422749
ARBUSDT,1h,2026-08-20T23:00:00+00:00,2,,0.225690
ARBUSDT,1h,2026-08-21T00:00:00+00:00,2,,0.259160
ARBUSDT,1h,2026-08-21T01:00:00+00:00,2,,0.621424
ARBUSDT,1h,2026-08-21T02:00:00+00:00,2,,0.107041
ARBUSDT,1h,2026-08-21T03:00:00+00:00,1,,0.139129
ARBUSDT,1h,2026-08-21T04:00:00+00:00,2,,0.301008
ARBUSDT,1h,2026-08-21T05:00:00+00:00,2,,0.260987
ARBUSDT,1h,2026-08-21T06:00:00+00:00,2,,0.116756
ARBUSDT,1h,2026-08-21T07:00:00+00:00,2,,0.700411
ARBUSDT,1h,2026-08-21T08:00:00+00:00,2,,2.765387
ARBUSDT,1h,2026-08-21T09:00:00+00:00,2,,2.433706
ARBUSDT,1h,2026-08-21T10:00:00+00:00,2,,1.646659
ARBUSDT,1h,2026-08-21T11:00:00+00:00,2,,1.520800
ARBUSDT,1h,2026-08-21T12:00:00+00:00,2,,2.150273
ARBUSDT,1h,2026-08-21T13:00:00+00:00,2,,1.977965
ARBUSDT,1h,2026-08-21T14:00:00+00:00,2,,2.220877
ARBUSDT,1h,2026-08-21T15:00:00+00:00,2,,2.668703
ARBUSDT,1h,2026-08-21T16:00:00+00:00,2,,2.553312
ARBUSDT,1h,2026-08-21T17:00:00+00:00,2,,2.288813
ARBUSDT,1h,2026-08-21T18:00:00+00:00,2,,2.385864
ARBUSDT,1h,2026-08-21T19:00:00+00:00,2,,1.247189
ARBUSDT,1h,2026-08-21T20:00:00+00:00,2,,1.390958
ARBUSDT,1h,2026-08-21T21:00:00+00:00,2,,2.463523
ARBUSDT,1h,2026-08-21T22:00:00+00:00,2,,2.676808
ARBUSDT,1h,2026-08-21T23:00:00+00:00,2,,2.316866
ARBUSDT,1h,2026-08-22T00:00:00+00:00,2,,1.851613
ARBUSDT,1h,2026-08-22T01:00:00+00:00,2,,2.724586
ARBUSDT,1h,2026-08-22T02:00:00+00:00,2,,3.363606
ARBUSDT,1h,2026-08-22T03:00:00+00:00,2,,4.567062
ARBUSDT,1h,2026-08-22T04:00:00+00:00,2,,5.904810
ARBUSDT,1h,2026-08-22T05:00:00+00:00,2,,3.663006
ARBUSDT,1h,2026-08-22T06:00:00+00:00,2,,1.365127
ARBUSDT,1h,2026-08-22T07:00:00+00:00,2,,1.657915
ARBUSDT,1h,2026-08-22T08:00:00+00:00,2,,1.387198
ARBUSDT,1h,2026-08-22T09:00:00+00:00,2,,1.329719
ARBUSDT,1h,2026-08-22T10:00:00+00:00,2,,0.952982
ARBUSDT,1h,2026-08-22T11:00:00+00:00,2,,0.702696
ARBUSDT,1h,2026-08-22T12:00:00+00:00,2,,1.059519
ARBUSDT,1h,2026-08-22T13:00:00+00:00,2,,1.012645
ARBUSDT,1h,2026-08-22T14:00:00+00:00,2,,0.985115
ARBUSDT,1h,2026-08-22T15:00:00+00:00,2,,0.608590
ARBUSDT,1h,2026-08-22T16:00:00+00:00,2,,1.185177
ARBUSDT,1h,2026-08-22T17:00:00+00:00,2,,1.648404
ARBUSDT,1h,2026-08-22T18:00:00+00:00,2,,1.559783
ARBUSDT,1h,2026-08-22T19:00:00+00:00,2,,1.344042
ARBUSDT,1h,2026-08-22T20:00:00+00:00,2,,1.428182
ARBUSDT,1h,2026-08-22T21:00:00+00:00,2,,0.838793
ARBUSDT,1h,2026-08-22T22:00:00+00:00,2,,0.964105
ARBUSDT,1h,2026-08-22T23:00:00+00:00,2,,1.026589
ARBUSDT,1h,2026-08-23T00:00:00+00:00,2,,1.331452
ARBUSDT,1h,2026-08-23T01:00:00+00:00,3,0.600762,1.132898
ARBUSDT,1h,2026-08-23T02:00:00+00:00,3,0.070836,0.447971
ARBUSDT,1h,2026-08-23T03:00:00+00:00,3,0.730606,0.284831
ARBUSDT,1h,2026-08-23T04:00:00+00:00,3,1.107306,0.622021
ARBUSDT,1h,2026-08-23T05:00:00+00:00,3,1.337495,0.570139
ARBUSDT,1h,2026-08-23T06:00:00+00:00,3,1.058719,0.755870
ARBUSDT,1h,2026-08-23T07:00:00+00:00,3,0.675892,0.580769
ARBUSDT,1h,2026-08-23T08:00:00+00:00,2,0.540660,0.037468
ARBUSDT,1h,2026-08-23T09:00:00+00:00,2,0.214230,0.249788
ARBUSDT,1h,2026-08-23T10:00:00+00:00,2,0.415914,0.733568
ARBUSDT,1h,2026-08-23T11:00:00+00:00,2,0.757134,1.124056
ARBUSDT,1h,2026-08-23T12:00:00+00:00,2,0.741588,1.222976
ARBUSDT,1h,2026-08-23T13:00:00+00:00,2,1.263503,2.484826
ARBUSDT,1h,2026-08-23T14:00:00+00:00,2,0.657565,2.158072
ARBUSDT,1h,2026-08-23T15:00:00+00:00,2,1.210506,2.071501
ARBUSDT,1h,2026-08-23T16:00:00+00:00,2,1.397292,1.738830
ARBUSDT,1h,2026-08-23T17:00:00+00:00,1,1.413090,
ARBUSDT,1h,2026-08-23T18:00:00+00:00,1,1.447256,
ARBUSDT,1h,2026-08-23T19:00:00+00:00,1,1.347326,
ARBUSDT,1h,2026-08-23T20:00:00+00:00,1,1.132075,
ARBUSDT,1h,2026-08-23T21:00:00+00:00,1,1.812646,
ARBUSDT,1h,2026-08-23T22:00:00+00:00,1,1.556926,
ARBUSDT,1h,2026-08-23T23:00:00+00:00,1,1.116878,
ARBUSDT,1h,2026-08-24T00:00:00+00:00,1,0.344379,
ARBUSDT,1h,2026-08-24T01:00:00+00:00,1,0.428606,
ARBUSDT,1h,2026-08-24T02:00:00+00:00,1,0.584122,
ARBUSDT,1h,2026-08-24T03:00:00+00:00,1,0.315547,
ARBUSDT,1h,2026-08-24T04:00:00+00:00,1,0.050518,
ARBUSDT,1h,2026-08-24T05:00:00+00:00,2,0.134609,
ARBUSDT,1h,2026-08-24T06:00:00+00:00,2,0.006996,
ARBUSDT,1h,2026-08-24T07:00:00+00:00,2,0.109271,
ARBUSDT,1h,2026-08-24T08:00:00+00:00,1,0.576429,
ARBUSDT,1h,2026-08-24T09:00:00+00:00,2,0.261535,
ARBUSDT,1h,2026-08-24T10:00:00+00:00,1,0.741542,
ARBUSDT,1h,2026-08-24T11:00:00+00:00,1,1.205063,
ARBUSDT,1h,2026-08-24T12:00:00+00:00,1,0.849028,
ARBUSDT,1h,2026-08-24T13:00:00+00:00,1,1.455282,
ARBUSDT,1h,2026-08-24T14:00:00+00:00,1,1.021968,
ARBUSDT,1h,2026-08-24T15:00:00+00:00,1,0.755467,
ARBUSDT,1h,2026-08-24T16:00:00+00:00,1,0.916064,
ARBUSDT,1h,2026-08-24T17:00:00+00:00,1,1.902828,
ARBUSDT,1h,2026-08-24T18:00:00+00:00,2,1.618179,0.989427
ARBUSDT,1h,2026-08-24T19:00:00+00:00,2,2.250832,1.277213
ARBUSDT,1h,2026-08-24T20:00:00+00:00,2,2.604509,1.491297
ARBUSDT,1h,2026-08-24T21:00:00+00:00,2,2.452971,1.411498
ARBUSDT,1h,2026-08-24T22:00:00+00:00,2,3.327400,1.418208
ARBUSDT,1h,2026-08-24T23:00:00+00:00,3,3.622663,1.635077
ARBUSDT,1h,2026-08-25T00:00:00+00:00,2,3.324185,0.692875
ARBUSDT,1h,2026-08-25T01:00:00+00:00,2,2.514808,0.427763
ARBUSDT,1h,2026-08-25T02:00:00+00:00,5,1.267409,0.471763
ARBUSDT,1h,2026-08-25T03:00:00+00:00,5,1.196071,0.100576
ARBUSDT,1h,2026-08-25T04:00:00+00:00,3,1.573885,0.160567
ARBUSDT,1h,2026-08-25T05:00:00+00:00,4,2.148712,0.168083
ARBUSDT,1h,2026-08-25T06:00:00+00:00,4,1.347527,0.205984
ARBUSDT,1h,2026-08-25T07:00:00+00:00,4,0.505550,0.246418
ARBUSDT,1h,2026-08-25T08:00:00+00:00,4,0.894928,0.486970
ARBUSDT,1h,2026-08-25T09:00:00+00:00,5,0.435939,1.053269
ARBUSDT,1h,2026-08-25T10:00:00+00:00,5,0.609506,1.420584
ARBUSDT,1h,2026-08-25T11:00:00+00:00,5,0.414148,1.256754
ARBUSDT,1h,2026-08-25T12:00:00+00:00,5,0.179569,1.369718
ARBUSDT,1h,2026-08-25T13:00:00+00:00,3,0.311851,2.235246
ARBUSDT,1h,2026-08-25T14:00:00+00:00,2,0.295710,1.968721
ARBUSDT,1h,2026-08-25T15:00:00+00:00,2,0.512005,2.318756
ARBUSDT,1h,2026-08-25T16:00:00+00:00,2,1.067202,2.241865
ARBUSDT,1h,2026-08-25T17:00:00+00:00,2,0.979410,2.430125
ARBUSDT,1h,2026-08-25T18:00:00+00:00,2,1.504511,2.261252
ARBUSDT,1h,2026-08-25T19:00:00+00:00,2,0.961368,2.296099
ARBUSDT,1h,2026-08-25T20:00:00+00:00,2,0.071781,2.878837
ARBUSDT,1h,2026-08-25T21:00:00+00:00,2,0.969836,3.748899
ARBUSDT,1h,2026-08-25T22:00:00+00:00,2,0.280649,3.324309
ARBUSDT,1h,2026-08-25T23:00:00+00:00,2,0.016061,3.194235
ARBUSDT,1h,2026-08-26T00:00:00+00:00,2,0.002248,3.579109
ARBUSDT,1h,2026-08-26T01:00:00+00:00,2,0.667337,3.211434
ARBUSDT,1h,2026-08-26T02:00:00+00:00,2,1.201250,2.603304
ARBUSDT,1h,2026-08-26T03:00:00+00:00,2,1.380861,2.736703
ARBUSDT,1h,2026-08-26T04:00:00+00:00,2,1.215021,2.938157
ARBUSDT,1h,2026-08-26T05:00:00+00:00,2,0.837685,3.086956
ARBUSDT,1h,2026-08-26T06:00:00+00:00,2,1.757842,2.866678
ARBUSDT,1h,2026-08-26T07:00:00+00:00,2,1.901376,2.798073
ARBUSDT,1h,2026-08-26T08:00:00+00:00,2,1.610991,2.977268
ARBUSDT,1h,2026-08-26T09:00:00+00:00,2,0.752907,3.313516
ARBUSDT,1h,2026-08-26T10:00:00+00:00,3,1.116394,0.036831
ARBUSDT,1h,2026-08-26T11:00:00+00:00,4,1.245894,0.016247
ARBUSDT,1h,2026-08-26T12:00:00+00:00,4,1.127849,0.099744
ARBUSDT,1h,2026-08-26T13:00:00+00:00,4,0.440162,0.476786
ARBUSDT,1h,2026-08-26T14:00:00+00:00,4,0.963061,0.825700
ARBUSDT,1h,2026-08-26T15:00:00+00:00,4,1.202664,2.372780
ARBUSDT,1h,2026-08-26T16:00:00+00:00,4,0.765934,2.120318
ARBUSDT,1h,2026-08-26T17:00:00+00:00,4,0.303293,1.241418
ARBUSDT,1h,2026-08-26T18:00:00+00:00,5,0.238059,1.764483
ARBUSDT,1h,2026-08-26T19:00:00+00:00,5,0.014878,1.570185
ARBUSDT,1h,2026-08-26T20:00:00+00:00,6,0.437451,1.676393
ARBUSDT,1h,2026-08-26T21:00:00+00:00,5,0.253022,0.822089
ARBUSDT,1h,2026-08-26T22:00:00+00:00,4,1.144336,0.037032
ARBUSDT,1h,2026-08-26T23:00:00+00:00,4,1.358263,1.419572
ARBUSDT,1h,2026-08-27T00:00:00+00:00,4,2.071889,0.733794
ARBUSDT,1h,2026-08-27T01:00:00+00:00,5,1.995534,0.209329
ARBUSDT,1h,2026-08-27T02:00:00+00:00,6,1.738642,0.059638
ARBUSDT,1h,2026-08-27T03:00:00+00:00,5,1.759100,0.215507
ARBUSDT,1h,2026-08-27T04:00:00+00:00,6,1.537151,0.189453
ARBUSDT,1h,2026-08-27T05:00:00+00:00,5,1.640543,0.249352
