symbol,cohort,entry_ts,exit_ts,motivo,interval_s,updated_at
PROMUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-08-19T15:01:00.000,2026-08-19T19:01:00.000,"",14400,2026-09-10T04:26:14
PROMUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-19T15:01:00.000,2026-08-19T19:01:00.000,"",14400,2026-09-10T03:46:14
PROMUSDT,replay:99fdba70-d6a9-452f-950e-324ea35828b0,2026-08-19T15:01:00.000,2026-08-19T19:01:00.000,"",14400,2026-09-09T20:14:13
PROMUSDT,replay:fc9e2506-b812-4f07-a2fa-89ce4671a8bf,2026-08-20T07:01:00.000,2026-08-20T10:09:00.000,"",14400,2026-09-09T15:52:24
PROMUSDT,replay:3684ac55-49a8-4ffb-a670-d4c7419d9870,2026-08-20T18:31:00.000,2026-08-20T21:18:00.000,"",14400,2026-09-09T19:59:52
PROMUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-20T18:31:00.000,2026-08-20T22:31:00.000,"",14400,2026-09-10T03:03:40
PROMUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-08-20T18:31:00.000,2026-08-20T20:39:00.000,"",14400,2026-09-10T04:26:17
PROMUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-08-20T18:31:00.000,2026-08-20T22:31:00.000,"",14400,2026-09-09T19:45:12
PROMUSDT,replay:85418f7a-bc4f-4417-ae84-4311ec1d1375,2026-08-20T18:31:00.000,2026-08-20T21:18:00.000,"",14400,2026-09-09T19:30:56
PROMUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-20T18:31:00.000,2026-08-20T20:39:00.000,"",14400,2026-09-10T03:46:18
PROMUSDT,replay:99fdba70-d6a9-452f-950e-324ea35828b0,2026-08-20T18:31:00.000,2026-08-20T20:39:00.000,"",14400,2026-09-09T20:14:16
PROMUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-20T21:01:00.000,2026-08-20T22:07:00.000,"",14400,2026-09-10T03:46:19
PROMUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-08-20T21:01:00.000,2026-08-20T22:07:00.000,"",14400,2026-09-10T04:26:17
PROMUSDT,replay:99fdba70-d6a9-452f-950e-324ea35828b0,2026-08-20T21:01:00.000,2026-08-20T22:07:00.000,"",14400,2026-09-09T20:14:17
PROMUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-22T04:46:00.000,2026-08-22T05:07:00.000,"",14400,2026-09-10T03:46:23
PROMUSDT,replay:85418f7a-bc4f-4417-ae84-4311ec1d1375,2026-08-22T04:46:00.000,2026-08-22T05:08:00.000,"",14400,2026-09-09T19:31:00
PROMUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-08-22T04:46:00.000,2026-08-22T05:07:00.000,"",14400,2026-09-10T04:26:21
PROMUSDT,replay:99fdba70-d6a9-452f-950e-324ea35828b0,2026-08-22T04:46:00.000,2026-08-22T05:07:00.000,"",14400,2026-09-09T20:14:21
PROMUSDT,replay:3684ac55-49a8-4ffb-a670-d4c7419d9870,2026-08-22T04:46:00.000,2026-08-22T05:08:00.000,"",14400,2026-09-09T19:59:56
PROMUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-22T04:46:00.000,2026-08-22T05:10:00.000,"",14400,2026-09-10T03:03:44
PROMUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-08-22T04:46:00.000,2026-08-22T05:10:00.000,"",14400,2026-09-09T19:45:16
PROMUSDT,replay:fc9e2506-b812-4f07-a2fa-89ce4671a8bf,2026-08-23T00:01:00.000,2026-08-23T06:31:00.000,"",14400,2026-09-09T15:52:30
PROMUSDT,replay:85418f7a-bc4f-4417-ae84-4311ec1d1375,2026-08-23T10:31:00.000,2026-08-23T11:58:00.000,"",14400,2026-09-09T19:31:56
PROMUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-08-23T10:31:00.000,2026-08-23T11:52:00.000,"",14400,2026-09-10T04:26:25
PROMUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-23T10:31:00.000,2026-08-23T11:52:00.000,"",14400,2026-09-10T03:46:28
PROMUSDT,replay:3684ac55-49a8-4ffb-a670-d4c7419d9870,2026-08-23T10:31:00.000,2026-08-23T11:58:00.000,"",14400,2026-09-09T20:00:57
PROMUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-08-23T10:31:00.000,2026-08-23T13:03:00.000,"",14400,2026-09-09T19:46:15
PROMUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-23T10:31:00.000,2026-08-23T13:03:00.000,"",14400,2026-09-10T03:03:49
PROMUSDT,replay:99fdba70-d6a9-452f-950e-324ea35828b0,2026-08-23T10:31:00.000,2026-08-23T11:52:00.000,"",14400,2026-09-09T20:15:18
PROMUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-23T23:01:00.000,2026-08-24T00:14:00.000,"",14400,2026-09-10T03:03:51
PROMUSDT,replay:85418f7a-bc4f-4417-ae84-4311ec1d1375,2026-08-23T23:01:00.000,2026-08-24T00:01:00.000,funding_ambiguous_exit,14400,2026-09-09T19:31:58
PROMUSDT,replay:3684ac55-49a8-4ffb-a670-d4c7419d9870,2026-08-23T23:01:00.000,2026-08-24T00:01:00.000,funding_ambiguous_exit,14400,2026-09-09T20:00:59
PROMUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-08-23T23:01:00.000,2026-08-24T00:01:00.000,funding_ambiguous_exit,14400,2026-09-10T04:26:27
PROMUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-23T23:01:00.000,2026-08-24T00:01:00.000,funding_ambiguous_exit,14400,2026-09-10T03:46:31
PROMUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-08-23T23:01:00.000,2026-08-24T00:14:00.000,"",14400,2026-09-09T19:46:17
PROMUSDT,replay:99fdba70-d6a9-452f-950e-324ea35828b0,2026-08-23T23:01:00.000,2026-08-24T00:01:00.000,funding_ambiguous_exit,14400,2026-09-09T20:15:20
PROMUSDT,replay:3684ac55-49a8-4ffb-a670-d4c7419d9870,2026-08-24T00:31:00.000,2026-08-24T01:44:00.000,"",14400,2026-09-09T20:01:00
PROMUSDT,replay:85418f7a-bc4f-4417-ae84-4311ec1d1375,2026-08-24T00:31:00.000,2026-08-24T01:44:00.000,"",14400,2026-09-09T19:31:58
PROMUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-24T00:31:00.000,2026-08-24T01:36:00.000,"",14400,2026-09-10T03:46:31
PROMUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-24T00:31:00.000,2026-08-24T01:44:00.000,"",14400,2026-09-10T03:03:51
PROMUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-08-24T00:31:00.000,2026-08-24T01:44:00.000,"",14400,2026-09-09T19:46:17
PROMUSDT,replay:99fdba70-d6a9-452f-950e-324ea35828b0,2026-08-24T00:31:00.000,2026-08-24T01:36:00.000,"",14400,2026-09-09T20:15:20
PROMUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-08-24T00:31:00.000,2026-08-24T01:36:00.000,"",14400,2026-09-10T04:26:27
PROMUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-24T13:01:00.000,2026-08-24T15:37:00.000,"",14400,2026-09-10T03:46:33
PROMUSDT,replay:85418f7a-bc4f-4417-ae84-4311ec1d1375,2026-08-24T13:01:00.000,2026-08-24T17:01:00.000,"",14400,2026-09-09T19:32:01
PROMUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-08-24T13:01:00.000,2026-08-24T15:37:00.000,"",14400,2026-09-10T04:26:29
PROMUSDT,replay:3684ac55-49a8-4ffb-a670-d4c7419d9870,2026-08-24T13:01:00.000,2026-08-24T17:01:00.000,"",14400,2026-09-09T20:01:02
PROMUSDT,replay:99fdba70-d6a9-452f-950e-324ea35828b0,2026-08-24T13:01:00.000,2026-08-24T15:37:00.000,"",14400,2026-09-09T20:15:22
PROMUSDT,replay:85418f7a-bc4f-4417-ae84-4311ec1d1375,2026-08-24T23:16:00.000,2026-08-25T00:54:00.000,"",14400,2026-09-09T19:32:02
PROMUSDT,replay:3684ac55-49a8-4ffb-a670-d4c7419d9870,2026-08-24T23:16:00.000,2026-08-25T00:54:00.000,"",14400,2026-09-09T20:01:03
PROMUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-08-24T23:16:00.000,2026-08-25T00:42:00.000,"",14400,2026-09-10T04:26:30
PROMUSDT,replay:99fdba70-d6a9-452f-950e-324ea35828b0,2026-08-24T23:16:00.000,2026-08-25T00:42:00.000,"",14400,2026-09-09T20:15:24
PROMUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-24T23:16:00.000,2026-08-25T00:42:00.000,"",14400,2026-09-10T03:46:35
PROMUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-25T07:46:00.000,2026-08-25T08:28:00.000,"",14400,2026-09-10T03:46:36
PROMUSDT,replay:3684ac55-49a8-4ffb-a670-d4c7419d9870,2026-08-25T07:46:00.000,2026-08-25T11:46:00.000,"",14400,2026-09-09T20:01:05
PROMUSDT,replay:85418f7a-bc4f-4417-ae84-4311ec1d1375,2026-08-25T07:46:00.000,2026-08-25T11:46:00.000,"",14400,2026-09-09T19:32:03
PROMUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-08-25T07:46:00.000,2026-08-25T08:28:00.000,"",14400,2026-09-10T04:26:31
PROMUSDT,replay:99fdba70-d6a9-452f-950e-324ea35828b0,2026-08-25T07:46:00.000,2026-08-25T08:28:00.000,"",14400,2026-09-09T20:15:25
PROMUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-08-25T08:46:00.000,2026-08-25T12:20:00.000,"",14400,2026-09-10T04:26:31
PROMUSDT,replay:99fdba70-d6a9-452f-950e-324ea35828b0,2026-08-25T08:46:00.000,2026-08-25T12:20:00.000,"",14400,2026-09-09T20:15:26
PROMUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-25T08:46:00.000,2026-08-25T12:20:00.000,"",14400,2026-09-10T03:46:37
PROMUSDT,replay:99fdba70-d6a9-452f-950e-324ea35828b0,2026-08-25T13:31:00.000,2026-08-25T17:31:00.000,"",14400,2026-09-09T20:15:26
PROMUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-08-25T13:31:00.000,2026-08-25T17:31:00.000,"",14400,2026-09-10T04:26:32
PROMUSDT,replay:3684ac55-49a8-4ffb-a670-d4c7419d9870,2026-08-25T13:31:00.000,2026-08-25T17:31:00.000,"",14400,2026-09-09T20:01:06
PROMUSDT,replay:85418f7a-bc4f-4417-ae84-4311ec1d1375,2026-08-25T13:31:00.000,2026-08-25T17:31:00.000,"",14400,2026-09-09T19:32:05
PROMUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-25T13:31:00.000,2026-08-25T17:31:00.000,"",14400,2026-09-10T03:46:38
PROMUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-08-27T19:46:00.000,2026-08-27T20:04:00.000,"",14400,2026-09-10T04:26:38
PROMUSDT,replay:99fdba70-d6a9-452f-950e-324ea35828b0,2026-08-27T19:46:00.000,2026-08-27T20:04:00.000,"",14400,2026-09-09T20:15:34
PROMUSDT,replay:85418f7a-bc4f-4417-ae84-4311ec1d1375,2026-08-27T19:46:00.000,2026-08-27T20:04:00.000,"",14400,2026-09-09T19:32:12
PROMUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-27T19:46:00.000,2026-08-27T20:04:00.000,"",14400,2026-09-10T03:46:45
PROMUSDT,replay:3684ac55-49a8-4ffb-a670-d4c7419d9870,2026-08-27T19:46:00.000,2026-08-27T20:04:00.000,"",14400,2026-09-09T20:01:14
PROMUSDT,replay:85418f7a-bc4f-4417-ae84-4311ec1d1375,2026-08-28T16:31:00.000,2026-08-28T20:31:00.000,"",14400,2026-09-09T19:32:16
PROMUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-28T16:31:00.000,2026-08-28T20:31:00.000,"",14400,2026-09-10T03:04:07
PROMUSDT,replay:3684ac55-49a8-4ffb-a670-d4c7419d9870,2026-08-28T16:31:00.000,2026-08-28T20:31:00.000,"",14400,2026-09-09T20:01:17
PROMUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-08-28T16:31:00.000,2026-08-28T20:31:00.000,"",14400,2026-09-09T19:46:33
PROMUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-08-28T16:31:00.000,2026-08-28T19:39:00.000,"",14400,2026-09-10T04:26:41
PROMUSDT,replay:99fdba70-d6a9-452f-950e-324ea35828b0,2026-08-28T16:31:00.000,2026-08-28T19:39:00.000,"",14400,2026-09-09T20:15:37
PROMUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-28T16:31:00.000,2026-08-28T19:39:00.000,"",14400,2026-09-10T03:46:49
PROMUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-08-29T02:16:00.000,2026-08-29T06:16:00.000,"",14400,2026-09-09T19:46:35
PROMUSDT,replay:3684ac55-49a8-4ffb-a670-d4c7419d9870,2026-08-29T02:16:00.000,2026-08-29T02:30:00.000,"",14400,2026-09-09T20:01:18
PROMUSDT,replay:85418f7a-bc4f-4417-ae84-4311ec1d1375,2026-08-29T02:16:00.000,2026-08-29T02:30:00.000,"",14400,2026-09-09T19:32:16
PROMUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-29T02:16:00.000,2026-08-29T02:29:00.000,"",14400,2026-09-10T03:46:50
PROMUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-08-29T02:16:00.000,2026-08-29T06:16:00.000,"",14400,2026-09-10T03:04:09
PROMUSDT,replay:99fdba70-d6a9-452f-950e-324ea35828b0,2026-08-29T02:16:00.000,2026-08-29T02:29:00.000,"",14400,2026-09-09T20:15:38
PROMUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-08-29T02:16:00.000,2026-08-29T02:29:00.000,"",14400,2026-09-10T04:26:42
PROMUSDT,replay:99fdba70-d6a9-452f-950e-324ea35828b0,2026-08-29T02:46:00.000,2026-08-29T03:06:00.000,"",14400,2026-09-09T20:15:38
PROMUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-29T02:46:00.000,2026-08-29T03:06:00.000,"",14400,2026-09-10T03:46:50
PROMUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-08-29T02:46:00.000,2026-08-29T03:06:00.000,"",14400,2026-09-10T04:26:43
PROMUSDT,replay:3684ac55-49a8-4ffb-a670-d4c7419d9870,2026-08-29T05:46:00.000,2026-08-29T06:27:00.000,"",14400,2026-09-09T20:01:19
PROMUSDT,replay:85418f7a-bc4f-4417-ae84-4311ec1d1375,2026-08-29T05:46:00.000,2026-08-29T06:27:00.000,"",14400,2026-09-09T19:32:17
PROMUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-29T05:46:00.000,2026-08-29T06:23:00.000,"",14400,2026-09-10T03:46:51
PROMUSDT,replay:99fdba70-d6a9-452f-950e-324ea35828b0,2026-08-29T05:46:00.000,2026-08-29T06:23:00.000,"",14400,2026-09-09T20:15:39
PROMUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-08-29T05:46:00.000,2026-08-29T06:23:00.000,"",14400,2026-09-10T04:26:43
PROMUSDT,replay:fc9e2506-b812-4f07-a2fa-89ce4671a8bf,2026-08-29T07:01:00.000,2026-08-29T10:51:00.000,"",14400,2026-09-09T15:52:41
PROMUSDT,replay:85418f7a-bc4f-4417-ae84-4311ec1d1375,2026-08-30T10:31:00.000,2026-08-30T12:11:00.000,"",14400,2026-09-09T19:32:21
PROMUSDT,replay:3684ac55-49a8-4ffb-a670-d4c7419d9870,2026-08-30T10:31:00.000,2026-08-30T12:11:00.000,"",14400,2026-09-09T20:01:24
PROMUSDT,replay:99fdba70-d6a9-452f-950e-324ea35828b0,2026-08-30T10:31:00.000,2026-08-30T11:17:00.000,"",14400,2026-09-09T20:15:43
PROMUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-08-30T10:31:00.000,2026-08-30T11:17:00.000,"",14400,2026-09-10T03:46:56
PROMUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-08-30T10:31:00.000,2026-08-30T11:17:00.000,"",14400,2026-09-10T04:26:47
PROMUSDT,replay:fc9e2506-b812-4f07-a2fa-89ce4671a8bf,2026-08-30T22:01:00.000,2026-08-31T00:20:00.000,"",14400,2026-09-09T15:52:44
PROMUSDT,replay:85418f7a-bc4f-4417-ae84-4311ec1d1375,2026-09-03T06:46:00.000,2026-09-03T08:04:00.000,"",14400,2026-09-09T19:32:34
PROMUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-09-03T06:46:00.000,2026-09-03T07:04:00.000,"",14400,2026-09-10T04:26:59
PROMUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-09-03T06:46:00.000,2026-09-03T08:50:00.000,"",14400,2026-09-09T19:46:52
PROMUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-09-03T06:46:00.000,2026-09-03T07:04:00.000,"",14400,2026-09-10T03:47:10
PROMUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-09-03T06:46:00.000,2026-09-03T08:50:00.000,"",14400,2026-09-10T03:04:26
PROMUSDT,replay:99fdba70-d6a9-452f-950e-324ea35828b0,2026-09-03T06:46:00.000,2026-09-03T07:04:00.000,"",14400,2026-09-09T20:15:56
PROMUSDT,replay:3684ac55-49a8-4ffb-a670-d4c7419d9870,2026-09-03T06:46:00.000,2026-09-03T08:04:00.000,"",14400,2026-09-09T20:01:38
PROMUSDT,replay:99fdba70-d6a9-452f-950e-324ea35828b0,2026-09-03T23:46:00.000,2026-09-04T00:10:00.000,"",14400,2026-09-09T20:15:59
PROMUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-09-03T23:46:00.000,2026-09-04T00:10:00.000,"",14400,2026-09-10T03:47:13
PROMUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-09-03T23:46:00.000,2026-09-04T03:46:00.000,"",14400,2026-09-10T03:04:29
PROMUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-09-03T23:46:00.000,2026-09-04T00:10:00.000,"",14400,2026-09-10T04:27:01
PROMUSDT,replay:85418f7a-bc4f-4417-ae84-4311ec1d1375,2026-09-03T23:46:00.000,2026-09-04T02:14:00.000,"",14400,2026-09-09T19:32:37
PROMUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-09-03T23:46:00.000,2026-09-04T03:46:00.000,"",14400,2026-09-09T19:46:55
PROMUSDT,replay:3684ac55-49a8-4ffb-a670-d4c7419d9870,2026-09-03T23:46:00.000,2026-09-04T02:14:00.000,"",14400,2026-09-09T20:01:41
PROMUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-09-04T09:31:00.000,2026-09-04T10:42:00.000,"",14400,2026-09-09T19:46:56
PROMUSDT,replay:3684ac55-49a8-4ffb-a670-d4c7419d9870,2026-09-04T09:31:00.000,2026-09-04T10:24:00.000,"",14400,2026-09-09T20:01:42
PROMUSDT,replay:99fdba70-d6a9-452f-950e-324ea35828b0,2026-09-04T09:31:00.000,2026-09-04T10:24:00.000,"",14400,2026-09-09T20:16:00
PROMUSDT,replay:85418f7a-bc4f-4417-ae84-4311ec1d1375,2026-09-04T09:31:00.000,2026-09-04T10:24:00.000,"",14400,2026-09-09T19:32:38
PROMUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-09-04T09:31:00.000,2026-09-04T10:24:00.000,"",14400,2026-09-10T03:47:14
PROMUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-09-04T09:31:00.000,2026-09-04T10:42:00.000,"",14400,2026-09-10T03:04:30
PROMUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-09-04T09:31:00.000,2026-09-04T10:24:00.000,"",14400,2026-09-10T04:27:03
PROMUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-09-05T16:01:00.000,2026-09-05T17:07:00.000,"",14400,2026-09-10T04:27:07
PROMUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-09-05T16:01:00.000,2026-09-05T20:01:00.000,"",14400,2026-09-09T19:47:01
PROMUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-09-05T16:01:00.000,2026-09-05T20:01:00.000,"",14400,2026-09-10T03:04:35
PROMUSDT,replay:85418f7a-bc4f-4417-ae84-4311ec1d1375,2026-09-05T16:01:00.000,2026-09-05T20:01:00.000,"",14400,2026-09-09T19:32:43
PROMUSDT,replay:3684ac55-49a8-4ffb-a670-d4c7419d9870,2026-09-05T16:01:00.000,2026-09-05T20:01:00.000,"",14400,2026-09-09T20:01:47
PROMUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-09-05T16:01:00.000,2026-09-05T17:07:00.000,"",14400,2026-09-10T03:47:19
PROMUSDT,replay:99fdba70-d6a9-452f-950e-324ea35828b0,2026-09-05T16:01:00.000,2026-09-05T17:07:00.000,"",14400,2026-09-09T20:16:05
PROMUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-09-05T19:01:00.000,2026-09-05T21:16:00.000,"",14400,2026-09-10T04:27:08
PROMUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-09-05T19:01:00.000,2026-09-05T21:16:00.000,"",14400,2026-09-10T03:47:19
PROMUSDT,replay:99fdba70-d6a9-452f-950e-324ea35828b0,2026-09-05T19:01:00.000,2026-09-05T21:16:00.000,"",14400,2026-09-09T20:16:06
PROMUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-09-05T20:31:00.000,2026-09-06T00:31:00.000,"",14400,2026-09-09T19:47:02
PROMUSDT,replay:85418f7a-bc4f-4417-ae84-4311ec1d1375,2026-09-05T20:31:00.000,2026-09-05T21:20:00.000,"",14400,2026-09-09T19:32:43
PROMUSDT,replay:3684ac55-49a8-4ffb-a670-d4c7419d9870,2026-09-05T20:31:00.000,2026-09-05T21:20:00.000,"",14400,2026-09-09T20:01:47
PROMUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-09-05T20:31:00.000,2026-09-06T00:31:00.000,"",14400,2026-09-10T03:04:36
PROMUSDT,replay:fc9e2506-b812-4f07-a2fa-89ce4671a8bf,2026-09-06T00:01:00.000,2026-09-06T03:50:00.000,"",14400,2026-09-09T15:52:55
PROMUSDT,prospective,2026-09-06T03:56:00.000,2026-09-06T04:10:00.000,"",14400,2026-09-06T04:11:08
PROMUSDT,prospective,2026-09-06T05:01:00.000,2026-09-06T05:16:00.000,"",14400,2026-09-06T05:16:07
PROMUSDT,prospective,2026-09-06T06:46:00.000,2026-09-06T07:31:00.000,"",14400,2026-09-06T07:31:05
PROMUSDT,prospective,2026-09-06T07:36:00.000,2026-09-06T07:37:00.000,"",14400,2026-09-06T07:37:09
PROMUSDT,prospective,2026-09-06T07:56:00.000,2026-09-06T07:57:00.000,"",14400,2026-09-06T07:57:03
PROMUSDT,prospective,2026-09-06T08:46:00.000,2026-09-06T09:51:00.000,"",14400,2026-09-06T09:51:09
PROMUSDT,prospective,2026-09-06T09:01:00.000,2026-09-06T10:00:00.000,"",14400,2026-09-06T10:01:11
PROMUSDT,prospective,2026-09-06T14:31:00.000,2026-09-06T14:33:00.000,"",14400,2026-09-06T14:33:31
PROMUSDT,prospective,2026-09-06T14:31:00.000,2026-09-06T14:45:00.000,"",14400,2026-09-06T14:46:06
PROMUSDT,prospective,2026-09-06T15:21:00.000,2026-09-06T15:40:00.000,"",14400,2026-09-06T15:41:10
PROMUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-09-06T18:01:00.000,2026-09-06T19:48:00.000,"",14400,2026-09-10T03:47:23
PROMUSDT,replay:99fdba70-d6a9-452f-950e-324ea35828b0,2026-09-06T18:01:00.000,2026-09-06T19:48:00.000,"",14400,2026-09-09T20:16:09
PROMUSDT,replay:d82356d9-65dd-4d6d-ab7a-5ed3ce28b755,2026-09-06T18:01:00.000,2026-09-06T22:01:00.000,"",14400,2026-09-09T19:47:05
PROMUSDT,replay:85418f7a-bc4f-4417-ae84-4311ec1d1375,2026-09-06T18:01:00.000,2026-09-06T20:10:00.000,"",14400,2026-09-09T19:32:46
PROMUSDT,replay:c7d138eb-a633-4457-a4fa-aa82a5df95e3,2026-09-06T18:01:00.000,2026-09-06T22:01:00.000,"",14400,2026-09-10T03:04:39
PROMUSDT,replay:da706026-319a-451e-950e-7728ca9ae563,2026-09-06T18:01:00.000,2026-09-06T19:48:00.000,"",14400,2026-09-10T04:27:11
PROMUSDT,replay:3684ac55-49a8-4ffb-a670-d4c7419d9870,2026-09-06T18:01:00.000,2026-09-06T20:10:00.000,"",14400,2026-09-09T20:01:51
PROMUSDT,replay:fc9e2506-b812-4f07-a2fa-89ce4671a8bf,2026-09-07T04:01:00.000,2026-09-07T07:28:00.000,"",14400,2026-09-09T15:52:57
PROMUSDT,prospective,2026-09-07T07:31:00.000,2026-09-07T08:15:00.000,"",14400,2026-09-07T08:16:07
PROMUSDT,prospective,2026-09-07T09:01:00.000,2026-09-07T09:21:00.000,"",14400,2026-09-07T09:21:04
PROMUSDT,prospective,2026-09-07T09:01:00.000,2026-09-07T09:21:00.000,"",14400,2026-09-07T09:21:04
PROMUSDT,prospective,2026-09-07T10:06:00.000,2026-09-07T10:10:00.000,"",14400,2026-09-07T10:11:02
PROMUSDT,prospective,2026-09-07T15:31:00.000,2026-09-07T15:45:00.000,"",14400,2026-09-07T15:46:05
PROMUSDT,prospective,2026-09-08T07:46:00.000,2026-09-08T09:50:00.000,"",14400,2026-09-08T09:50:05
PROMUSDT,prospective,2026-09-08T07:46:00.000,2026-09-08T09:50:00.000,"",14400,2026-09-08T09:50:16
PROMUSDT,prospective,2026-09-08T09:51:00.000,2026-09-08T09:57:00.000,"",14400,2026-09-08T09:58:09
PROMUSDT,prospective,2026-09-08T10:26:00.000,2026-09-08T10:33:00.000,"",14400,2026-09-08T10:33:05
PROMUSDT,prospective,2026-09-08T11:21:00.000,2026-09-08T11:30:00.000,"",14400,2026-09-08T11:30:05
PROMUSDT,prospective,2026-09-08T11:46:00.000,2026-09-08T13:46:00.000,"",14400,2026-09-08T13:47:08
PROMUSDT,prospective,2026-09-08T14:31:00.000,2026-09-08T15:42:00.000,"",14400,2026-09-08T15:42:01
PROMUSDT,prospective,2026-09-08T14:31:00.000,2026-09-08T15:42:00.000,"",14400,2026-09-08T15:42:03
PROMUSDT,prospective,2026-09-08T14:31:00.000,2026-09-08T14:35:00.000,"",14400,2026-09-08T14:36:12
PROMUSDT,prospective,2026-09-08T14:31:00.000,2026-09-08T15:42:00.000,"",14400,2026-09-08T15:42:02
PROMUSDT,prospective,2026-09-08T14:51:00.000,2026-09-08T14:53:00.000,"",14400,2026-09-08T14:53:06
PROMUSDT,prospective,2026-09-08T16:06:00.000,2026-09-08T16:55:00.000,"",14400,2026-09-08T16:56:06
PROMUSDT,replay:fa005985-0b55-4820-904c-8ada589e441c,2026-09-08T17:46:00.000,2026-09-08T18:22:00.000,"",14400,2026-09-10T03:47:30
