mean_reversion_h1 v1,2026-08-18,NEARUSDT,-1.1112958554,-0.95189391961290819815
mean_reversion_h1 v1,2026-08-18,UNIUSDT,1.5181623766,1.7792357564195499
mean_reversion_h1 v1,2026-08-18,ZECUSDT,-1.1396864629,-0.94201374787386784433
mean_reversion_h1 v1,2026-08-18,ZECUSDT,1.4163319979,1.6464028625353455
mean_reversion_h1 v1,2026-08-20,PROMUSDT,1.9060770765,1.7693141093350380
mean_reversion_h1 v1,2026-08-22,BTCUSDT,-0.0152758321,0.19457718133134316122
mean_reversion_h1 v1,2026-08-22,LINKUSDT,-0.0324411759,0.03985238901697410346
mean_reversion_h1 v1,2026-08-22,SAHARAUSDT,-1.0498439626,-0.98114156981563170007
mean_reversion_h1 v1,2026-08-22,TAOUSDT,-0.4765563976,-0.40877343593629567889
mean_reversion_h1 v1,2026-08-23,ARBUSDT,1.4378589422,1.5284624798109856
mean_reversion_h1 v1,2026-08-23,BNBUSDT,1.2044762204,1.3911795824904391
mean_reversion_h1 v1,2026-08-23,BTCUSDT,1.1540617811,1.4274138703020269
mean_reversion_h1 v1,2026-08-23,DASHUSDT,1.4215697922,1.4769246938185093
mean_reversion_h1 v1,2026-08-23,DOGEUSDT,1.4661607118,1.5556194993902016
mean_reversion_h1 v1,2026-08-23,ETHUSDT,-1.1397365621,-0.93971026565920678429
mean_reversion_h1 v1,2026-08-23,ETHUSDT,1.1866684885,1.3743771591149615
mean_reversion_h1 v1,2026-08-23,LINKUSDT,1.4697534754,1.5806980329084123
mean_reversion_h1 v1,2026-08-23,PROMUSDT,1.4125195643,1.4737642738316804
mean_reversion_h1 v1,2026-08-23,SUIUSDT,1.3529810630,1.4301199545892374
mean_reversion_h1 v1,2026-08-23,UNIUSDT,1.4329798924,1.5118966952208643
mean_reversion_h1 v1,2026-08-24,ARBUSDT,-1.0867848229,-0.96491347897992601344
mean_reversion_h1 v1,2026-08-24,DASHUSDT,1.0461392409,1.12353291326588070062
mean_reversion_h1 v1,2026-08-24,DOGEUSDT,-1.0889846970,-0.96402190801065888950
mean_reversion_h1 v1,2026-08-24,NEARUSDT,-1.0490543625,-0.97998023785333567125
mean_reversion_h1 v1,2026-08-24,SAHARAUSDT,-1.0744233617,-0.96879223829022831677
mean_reversion_h1 v1,2026-08-24,SOLUSDT,1.2418929436,1.38210904460961389315
mean_reversion_h1 v1,2026-08-24,SUIUSDT,1.3607248296,1.4481040822682601
mean_reversion_h1 v1,2026-08-24,UNIUSDT,1.2157650844,1.2891670032925201
mean_reversion_h1 v1,2026-08-24,UNIUSDT,-1.0608824210,-0.97349042379504436602
mean_reversion_h1 v1,2026-08-24,XRPUSDT,1.6264248325,1.7320413142938150
mean_reversion_h1 v1,2026-08-24,ZECUSDT,1.0715095431,1.1376448676555878
mean_reversion_h1 v1,2026-08-24,ZECUSDT,1.4513334853,1.5343705295390862
mean_reversion_h1 v1,2026-08-25,BNBUSDT,-1.1452298412,-0.93735701146616573857
mean_reversion_h1 v1,2026-08-25,BTCUSDT,-1.1436336618,-0.94354908051004316976
mean_reversion_h1 v1,2026-08-25,ETHUSDT,-1.1329181599,-0.94553430539650653638
mean_reversion_h1 v1,2026-08-25,ETHUSDT,0.1936542262,0.36965417620443088728
mean_reversion_h1 v1,2026-08-25,LINKUSDT,-1.0949852833,-0.95888117101084976838
mean_reversion_h1 v1,2026-08-25,SOLUSDT,-0.6340594847,-0.51209691063323207540
mean_reversion_h1 v1,2026-08-25,TAOUSDT,-1.0740686479,-0.96997619942518422258
mean_reversion_h1 v1,2026-08-25,TAOUSDT,1.2193173040,1.3209520532146348
mean_reversion_h1 v1,2026-08-25,UNIUSDT,-1.0664591224,-0.97110143252579375121
mean_reversion_h1 v1,2026-08-28,BNBUSDT,-1.1733815809,-0.92529714743196242706
mean_reversion_h1 v1,2026-08-28,ETHUSDT,1.2841179114,1.5234619062236252
mean_reversion_h1 v1,2026-08-28,LINKUSDT,-1.1355824742,-0.94284699908795853011
mean_reversion_h1 v1,2026-08-28,SAHARAUSDT,-1.0938859430,-0.96329850099366088938
mean_reversion_h1 v1,2026-08-28,SOLUSDT,-1.1036819498,-0.95515562449544230083
mean_reversion_h1 v1,2026-08-28,SOLUSDT,-0.2807752545,-0.15535046493400781438
mean_reversion_h1 v1,2026-08-28,SOLUSDT,-1.0889753373,-0.96145575902960907211
mean_reversion_h1 v1,2026-08-28,SOLUSDT,-1.0831774725,-0.96393949400100257824
mean_reversion_h1 v1,2026-08-28,TAOUSDT,-1.0768813892,-0.96663665976770293888
mean_reversion_h1 v1,2026-08-28,TAOUSDT,-1.0758465889,-0.96927462394273482125
mean_reversion_h1 v1,2026-08-28,UNIUSDT,-1.0724344581,-0.96854167115929890765
mean_reversion_h1 v1,2026-08-29,PROMUSDT,1.5401648306,1.5945796439555462
mean_reversion_h1 v1,2026-08-29,ZECUSDT,1.1958858740,1.3244401617612957
mean_reversion_h1 v1,2026-08-30,PROMUSDT,-1.0315064874,-0.98654419329520254330
mean_reversion_h1 v1,2026-08-30,SAHARAUSDT,-1.1352406826,-0.94163624591263422457
mean_reversion_h1 v1,2026-08-30,SOLUSDT,-1.1663054782,-0.92832846407204622498
mean_reversion_h1 v1,2026-08-31,ZECUSDT,1.5459526112,1.6458839741056944
mean_reversion_h1 v1,2026-09-01,ARBUSDT,1.4305490395,1.4884632635516512
mean_reversion_h1 v1,2026-09-01,DASHUSDT,-1.0569613961,-0.97517014332480170929
mean_reversion_h1 v1,2026-09-01,ETHUSDT,-1.1746941081,-0.92473487667665196559
mean_reversion_h1 v1,2026-09-01,LINKUSDT,-1.1142626065,-0.95391526284945194873
mean_reversion_h1 v1,2026-09-01,NEARUSDT,-1.0712310874,-0.97109994847674541425
