C2,pai,2026-08-19,SOLUSDT,2026-08-19 13:30:00+00,1,-0.4095215644,-0.224279
C2,pai,2026-08-19,SOLUSDT,2026-08-19 14:45:00+00,1,1.6046562230,1.773253
C2,pai,2026-08-19,ETHUSDT,2026-08-19 15:00:00+00,1,1.4715736216,1.615914
C2,pai,2026-08-19,XRPUSDT,2026-08-19 15:00:00+00,1,2.0506804566,2.234982
C2,pai,2026-08-19,DOGEUSDT,2026-08-19 15:15:00+00,1,1.4857571030,1.644263
C2,pai,2026-08-19,ETHUSDT,2026-08-19 16:15:00+00,0,-0.3132438201,-0.252329
C2,pai,2026-08-19,ETHUSDT,2026-08-19 20:00:00+00,0,1.7605494367,1.858579
C2,pai,2026-08-19,XRPUSDT,2026-08-19 20:15:00+00,0,1.6163236514,1.721476
C2,pai,2026-08-19,DOGEUSDT,2026-08-19 21:00:00+00,0,0.8692868331,0.990838
C2,pai,2026-08-19,SOLUSDT,2026-08-19 21:00:00+00,0,1.7288619743,1.831392
C2,pai,2026-08-20,SOLUSDT,2026-08-20 06:30:00+00,0,1.7880530666,1.939566
C2,pai,2026-08-20,DOGEUSDT,2026-08-20 08:15:00+00,0,0.3583893583,0.500233
C2,pai,2026-08-20,ETHUSDT,2026-08-20 08:15:00+00,0,-0.1951627157,-0.049607
C2,pai,2026-08-20,XRPUSDT,2026-08-20 08:15:00+00,0,2.1233882571,2.260760
C2,pai,2026-08-20,XRPUSDT,2026-08-20 11:45:00+00,0,1.4522451035,1.524188
C2,pai,2026-08-20,DOGEUSDT,2026-08-20 13:30:00+00,1,-0.1344107851,0.000000
C2,filha_extra,2026-08-20,XRPUSDT,2026-08-20 13:30:00+00,1,2.3240694889,2.410429
C2,pai,2026-08-20,DOGEUSDT,2026-08-20 14:15:00+00,1,-0.2315435840,-0.130264
C2,pai,2026-08-20,DOGEUSDT,2026-08-20 15:00:00+00,1,1.9331958846,2.033277
C2,pai,2026-08-20,XRPUSDT,2026-08-20 15:15:00+00,0,-0.7194778649,-0.659619
C2,pai,2026-08-20,ETHUSDT,2026-08-20 15:30:00+00,1,-0.3322931230,-0.246409
C2,pai,2026-08-20,ETHUSDT,2026-08-20 16:45:00+00,0,-0.4135420037,-0.327746
C2,pai,2026-08-21,DOGEUSDT,2026-08-21 00:30:00+00,0,0.3698373691,0.455175
C2,pai,2026-08-21,SOLUSDT,2026-08-21 00:30:00+00,0,-0.4533950965,-0.304405
C2,pai,2026-08-21,ETHUSDT,2026-08-21 01:30:00+00,0,-0.2385913743,-0.123883
C2,pai,2026-08-21,SOLUSDT,2026-08-21 02:00:00+00,0,0.9298691377,1.052321
C2,pai,2026-08-21,XRPUSDT,2026-08-21 02:00:00+00,0,-0.1598912349,-0.087291
C2,pai,2026-08-21,DOGEUSDT,2026-08-21 06:30:00+00,0,0.2548042873,0.349220
C2,pai,2026-08-21,XRPUSDT,2026-08-21 08:15:00+00,0,1.5790639233,1.637557
C2,pai,2026-08-21,ETHUSDT,2026-08-21 08:30:00+00,0,-0.4053440151,-0.302264
C2,pai,2026-08-21,SOLUSDT,2026-08-21 08:30:00+00,0,-0.5469341468,-0.458265
C2,pai,2026-08-21,ETHUSDT,2026-08-21 17:15:00+00,0,0.6676888633,0.770352
C2,pai,2026-08-21,DOGEUSDT,2026-08-21 20:45:00+00,0,1.9334066346,2.006597
C2,pai,2026-08-21,SOLUSDT,2026-08-21 21:30:00+00,0,0.5592410926,0.661535
C2,pai,2026-08-21,XRPUSDT,2026-08-21 22:15:00+00,0,1.6094479317,1.672825
C2,pai,2026-08-21,DOGEUSDT,2026-08-21 22:45:00+00,0,-0.2805109294,-0.232717
C2,pai,2026-08-22,SOLUSDT,2026-08-22 02:45:00+00,0,2.0785401191,2.169227
C2,pai,2026-08-22,DOGEUSDT,2026-08-22 03:30:00+00,0,-1.0347919141,-0.984667
C2,pai,2026-08-22,XRPUSDT,2026-08-22 03:30:00+00,0,-1.0250388807,-0.988845
C2,pai,2026-08-22,DOGEUSDT,2026-08-22 17:30:00+00,0,0.2105167749,0.263798
C2,pai,2026-08-22,ETHUSDT,2026-08-22 20:00:00+00,0,-0.4473705803,-0.270396
C2,pai,2026-08-23,SOLUSDT,2026-08-23 00:45:00+00,0,-0.7821350407,-0.721401
C2,pai,2026-08-23,ETHUSDT,2026-08-23 08:45:00+00,0,-0.3354768386,-0.213415
C2,pai,2026-08-23,DOGEUSDT,2026-08-23 10:30:00+00,0,0.8685867439,0.949684
C2,pai,2026-08-23,ETHUSDT,2026-08-23 11:30:00+00,0,-1.1042719772,-0.954903
C2,pai,2026-08-23,SOLUSDT,2026-08-23 11:30:00+00,0,0.5616255453,0.666248
C2,pai,2026-08-23,XRPUSDT,2026-08-23 11:30:00+00,0,-0.1347367795,-0.070753
C2,filha_extra,2026-08-23,DOGEUSDT,2026-08-23 13:30:00+00,1,-1.0614861645,-0.973232
C2,filha_extra,2026-08-23,ETHUSDT,2026-08-23 13:30:00+00,1,-1.0928180959,-0.959810
C2,filha_extra,2026-08-23,SOLUSDT,2026-08-23 13:30:00+00,1,-1.0822419911,-0.964340
C2,pai,2026-08-23,XRPUSDT,2026-08-23 13:30:00+00,1,-1.0447517013,-0.980401
C2,pai,2026-08-23,ETHUSDT,2026-08-23 21:15:00+00,0,-0.6487887460,-0.509409
C2,pai,2026-08-23,SOLUSDT,2026-08-23 21:15:00+00,0,-0.4281215529,-0.302504
C2,pai,2026-08-23,XRPUSDT,2026-08-23 21:30:00+00,0,-0.4824574219,-0.416538
C2,pai,2026-08-24,DOGEUSDT,2026-08-24 11:45:00+00,0,-0.2286905642,-0.129234
C2,pai,2026-08-24,ETHUSDT,2026-08-24 11:45:00+00,0,-0.1914579666,-0.057970
C2,pai,2026-08-24,SOLUSDT,2026-08-24 11:45:00+00,0,-0.6232792853,-0.501748
C2,pai,2026-08-24,XRPUSDT,2026-08-24 11:45:00+00,0,-0.2951442073,-0.213128
C2,pai,2026-08-24,DOGEUSDT,2026-08-24 13:00:00+00,1,-0.3370858772,-0.244558
C2,filha_extra,2026-08-24,ETHUSDT,2026-08-24 13:00:00+00,1,-0.6150409880,-0.504255
C2,pai,2026-08-24,SOLUSDT,2026-08-24 13:00:00+00,0,-0.1370492569,-0.043710
C2,pai,2026-08-24,XRPUSDT,2026-08-24 13:00:00+00,1,-0.7305329296,-0.652821
C2,filha_extra,2026-08-24,ETHUSDT,2026-08-24 14:30:00+00,1,-0.1935430354,-0.108690
C2,pai,2026-08-24,SOLUSDT,2026-08-24 14:45:00+00,1,-0.2200073358,-0.138955
C2,pai,2026-08-24,XRPUSDT,2026-08-24 14:45:00+00,1,-0.3193955808,-0.260442
C2,pai,2026-08-24,SOLUSDT,2026-08-24 15:30:00+00,1,-0.3853812140,-0.300550
C2,pai,2026-08-24,SOLUSDT,2026-08-24 22:45:00+00,0,-0.2577233363,-0.170256
C2,pai,2026-08-25,SOLUSDT,2026-08-25 00:15:00+00,0,0.6146686306,0.709133
C2,pai,2026-08-25,XRPUSDT,2026-08-25 00:45:00+00,0,-0.1407938652,-0.067727
C2,pai,2026-08-25,DOGEUSDT,2026-08-25 01:00:00+00,0,-0.3002347633,-0.212187
C2,pai,2026-08-25,ETHUSDT,2026-08-25 01:00:00+00,0,-0.3048626299,-0.166440
C2,pai,2026-08-25,DOGEUSDT,2026-08-25 02:30:00+00,0,-0.1986613200,-0.105567
C2,pai,2026-08-25,ETHUSDT,2026-08-25 02:30:00+00,0,-1.0904981261,-0.960803
C2,pai,2026-08-25,SOLUSDT,2026-08-25 05:30:00+00,0,-0.3606438432,-0.290773
C2,pai,2026-08-26,SOLUSDT,2026-08-26 10:45:00+00,0,-0.4908291371,-0.360904
C2,pai,2026-08-26,DOGEUSDT,2026-08-26 11:00:00+00,0,-0.1774371095,-0.039704
C2,pai,2026-08-26,ETHUSDT,2026-08-26 11:00:00+00,0,-0.4327729004,-0.252453
C2,pai,2026-08-26,ETHUSDT,2026-08-26 18:15:00+00,0,-0.2495711146,-0.101546
C2,pai,2026-08-26,ETHUSDT,2026-08-26 19:30:00+00,0,-0.3604912232,-0.186824
C2,pai,2026-08-26,ETHUSDT,2026-08-26 21:15:00+00,0,-0.2129779248,-0.051764
C2,pai,2026-08-26,SOLUSDT,2026-08-26 21:15:00+00,0,1.7392020923,1.866672
C2,pai,2026-08-26,DOGEUSDT,2026-08-26 21:30:00+00,0,0.8992513721,1.041738
C2,pai,2026-08-26,XRPUSDT,2026-08-26 22:15:00+00,0,-0.2653899347,-0.171712
C2,pai,2026-08-26,SOLUSDT,2026-08-26 23:15:00+00,0,0.1367166264,0.230539
C2,pai,2026-08-28,XRPUSDT,2026-08-28 11:15:00+00,0,-0.3190127992,-0.177943
C2,pai,2026-08-28,DOGEUSDT,2026-08-28 14:45:00+00,1,-0.4346385358,-0.337981
C2,pai,2026-08-28,ETHUSDT,2026-08-28 14:45:00+00,1,-0.2008757187,-0.082075
C2,pai,2026-08-28,XRPUSDT,2026-08-28 15:00:00+00,1,-0.4035827954,-0.330964
C2,pai,2026-08-28,SOLUSDT,2026-08-28 15:30:00+00,1,-0.3680539802,-0.299695
C2,pai,2026-09-03,DOGEUSDT,2026-09-03 17:00:00+00,0,-0.1779036363,-0.103831
C2,pai,2026-09-03,XRPUSDT,2026-09-03 18:15:00+00,0,-0.2965634216,-0.219236
C2,pai,2026-09-03,XRPUSDT,2026-09-03 20:00:00+00,0,0.0288087833,0.138558
C2,pai,2026-09-04,ETHUSDT,2026-09-04 03:15:00+00,0,-0.3049128905,-0.126776
C2,pai,2026-09-04,ETHUSDT,2026-09-04 04:30:00+00,0,-0.6747392516,-0.467587
C2,pai,2026-09-04,DOGEUSDT,2026-09-04 09:00:00+00,0,-0.2487406704,-0.090451
C2,pai,2026-09-04,ETHUSDT,2026-09-04 09:00:00+00,0,-0.3425137338,-0.162381
C2,pai,2026-09-04,SOLUSDT,2026-09-04 09:00:00+00,0,-0.2906023359,-0.126177
C2,pai,2026-09-05,DOGEUSDT,2026-09-05 06:45:00+00,0,0.3501214544,0.547092
C2,pai,2026-09-05,DOGEUSDT,2026-09-05 12:45:00+00,0,0.0250076024,0.198375
C2,filha_extra,2026-09-05,DOGEUSDT,2026-09-05 13:15:00+00,1,-0.3264276025,-0.174290
C2,filha_extra,2026-09-05,DOGEUSDT,2026-09-05 14:45:00+00,1,-0.3273462733,-0.195556
C2,pai,2026-09-05,XRPUSDT,2026-09-05 14:45:00+00,1,-0.4096210702,-0.207316
C2,pai,2026-09-05,SOLUSDT,2026-09-05 17:15:00+00,0,-0.9699795370,-0.704787
